brand,model,price_in_pln,mileage,gearbox,engine_capacity,fuel_type,city,voivodeship,year
isuzu,Isuzu D-Max 1.9 DC LSX Prime,99000.0,72 700 km,automatic,1 898 cm3,Diesel,Inowrocław,Kujawsko-pomorskie,2018
isuzu,Isuzu D-Max,91900.0,72 700 km,automatic,1 898 cm3,Diesel,Piaseczno,Mazowieckie,2018
isuzu,Isuzu D-Max,45500.0,127 000 km,automatic,1 898 cm3,Diesel,Cieplice,Małopolskie,2018
isuzu,Isuzu D-Max 4x4 Double Cab Autm Custom,89000.0,127 000 km,automatic,1 898 cm3,Diesel,Dawidy,Mazowieckie,2018
isuzu,Isuzu D-Max 4x4 Space Cab Autm Custom,96900.0,148 900 km,automatic,2 499 cm3,Diesel,Buczkowice,Śląskie,2016
isuzu,Isuzu D-Max,95500.0,148 900 km,automatic,2 499 cm3,Diesel,Gorzów Wielkopolski,Lubuskie,2016
isuzu,Isuzu D-Max 1.9 DC LSX Prime,125460.0,269 000 km,automatic,2 499 cm3,Diesel,Lublin,Lubelskie,2015
isuzu,Isuzu D-Max 1.9 DC LSX Prime,114900.0,269 000 km,automatic,2 499 cm3,Diesel,Wołomin,Mazowieckie,2015
isuzu,Isuzu D-Max 4x4 Double Cab Autm Premium,18600.0,5 000 km,automatic,1 898 cm3,Diesel,Warszawa,Mazowieckie,2019
isuzu,Isuzu D-Max 1.9 EC LS+,115999.0,5 000 km,automatic,1 898 cm3,Diesel,Błonie,Mazowieckie,2019
isuzu,Isuzu D-Max 1.9 DC LSX Prime,99000.0,72 700 km,automatic,1 898 cm3,Diesel,Inowrocław,Kujawsko-pomorskie,2018
isuzu,Isuzu D-Max,91900.0,72 700 km,automatic,1 898 cm3,Diesel,Piaseczno,Mazowieckie,2018
isuzu,Isuzu D-Max,45500.0,127 000 km,automatic,1 898 cm3,Diesel,Cieplice,Małopolskie,2018
isuzu,Isuzu D-Max 4x4 Double Cab Autm Custom,89000.0,127 000 km,automatic,1 898 cm3,Diesel,Dawidy,Mazowieckie,2018
isuzu,Isuzu D-Max 4x4 Space Cab Autm Custom,96900.0,148 900 km,automatic,2 499 cm3,Diesel,Buczkowice,Śląskie,2016
isuzu,Isuzu D-Max,95500.0,148 900 km,automatic,2 499 cm3,Diesel,Gorzów Wielkopolski,Lubuskie,2016
isuzu,Isuzu D-Max 1.9 DC LSX Prime,125460.0,269 000 km,automatic,2 499 cm3,Diesel,Lublin,Lubelskie,2015
isuzu,Isuzu D-Max 1.9 DC LSX Prime,114900.0,269 000 km,automatic,2 499 cm3,Diesel,Wołomin,Mazowieckie,2015
isuzu,Isuzu D-Max 4x4 Double Cab Autm Premium,18600.0,5 000 km,automatic,1 898 cm3,Diesel,Warszawa,Mazowieckie,2019
isuzu,Isuzu D-Max 1.9 EC LS+,115999.0,5 000 km,automatic,1 898 cm3,Diesel,Błonie,Mazowieckie,2019
isuzu,Isuzu D-Max 1.9 DC LSX Prime,99000.0,72 700 km,automatic,1 898 cm3,Diesel,Inowrocław,Kujawsko-pomorskie,2018
isuzu,Isuzu D-Max,91900.0,72 700 km,automatic,1 898 cm3,Diesel,Piaseczno,Mazowieckie,2018
isuzu,Isuzu D-Max,45500.0,127 000 km,automatic,1 898 cm3,Diesel,Cieplice,Małopolskie,2018
isuzu,Isuzu D-Max 4x4 Double Cab Autm Custom,89000.0,127 000 km,automatic,1 898 cm3,Diesel,Dawidy,Mazowieckie,2018
isuzu,Isuzu D-Max 4x4 Space Cab Autm Custom,96900.0,148 900 km,automatic,2 499 cm3,Diesel,Buczkowice,Śląskie,2016
isuzu,Isuzu D-Max,95500.0,148 900 km,automatic,2 499 cm3,Diesel,Gorzów Wielkopolski,Lubuskie,2016
isuzu,Isuzu D-Max 1.9 DC LSX Prime,125460.0,269 000 km,automatic,2 499 cm3,Diesel,Lublin,Lubelskie,2015
isuzu,Isuzu D-Max 1.9 DC LSX Prime,114900.0,269 000 km,automatic,2 499 cm3,Diesel,Wołomin,Mazowieckie,2015
isuzu,Isuzu D-Max 1.9 DC LS,188313.0,5 km,automatic,1 898 cm3,Diesel,Wejherowo,Pomorskie,2023
isuzu,Isuzu D-Max 1.9 DC LSE,210453.0,5 km,automatic,1 898 cm3,Diesel,Wejherowo,Pomorskie,2023
isuzu,Isuzu D-Max 1.9 EC LSE,169000.0,5 km,automatic,1 898 cm3,Diesel,Czosnów,Mazowieckie,2022
isuzu,Isuzu D-Max 1.9 DC LSE,210000.0,5 km,automatic,1 898 cm3,Diesel,Dąbrowa Górnicza,Śląskie,2022
isuzu,Isuzu D-Max 1.9 DC LSE,210000.0,7 km,automatic,1 898 cm3,Diesel,Płock,Mazowieckie,2023
isuzu,Isuzu D-Max 1.9 EC LS+,135999.0,7 km,automatic,1 898 cm3,Diesel,Błonie,Mazowieckie,2023
isuzu,Isuzu D-Max 1.9 DC LSX,210480.0,5 km,automatic,1 898 cm3,Diesel,Lublin,Lubelskie,2023
isuzu,Isuzu D-Max 1.9 DC LSE,199000.0,5 km,automatic,1 898 cm3,Diesel,Gostyń,Wielkopolskie,2023
isuzu,Isuzu D-Max 1.9 DC LSE,210000.0,15 km,automatic,1 898 cm3,Diesel,Nowy Sącz,Małopolskie,2022
isuzu,Isuzu D-Max 1.9 DC LS,182655.0,15 km,automatic,1 898 cm3,Diesel,Białystok,Podlaskie,2022
isuzu,Isuzu D-Max 4x4 Double Cab Autm Premium,18600.0,5 000 km,automatic,1 898 cm3,Diesel,Warszawa,Mazowieckie,2019
isuzu,Isuzu D-Max 1.9 EC LS+,115999.0,5 000 km,automatic,1 898 cm3,Diesel,Błonie,Mazowieckie,2019
isuzu,Isuzu D-Max 1.9 DC LSX Prime,99000.0,72 700 km,automatic,1 898 cm3,Diesel,Inowrocław,Kujawsko-pomorskie,2018
isuzu,Isuzu D-Max,91900.0,72 700 km,automatic,1 898 cm3,Diesel,Piaseczno,Mazowieckie,2018
isuzu,Isuzu D-Max,45500.0,127 000 km,automatic,1 898 cm3,Diesel,Cieplice,Małopolskie,2018
isuzu,Isuzu D-Max 4x4 Double Cab Autm Custom,89000.0,127 000 km,automatic,1 898 cm3,Diesel,Dawidy,Mazowieckie,2018
isuzu,Isuzu D-Max 4x4 Space Cab Autm Custom,96900.0,148 900 km,automatic,2 499 cm3,Diesel,Buczkowice,Śląskie,2016
isuzu,Isuzu D-Max,95500.0,148 900 km,automatic,2 499 cm3,Diesel,Gorzów Wielkopolski,Lubuskie,2016
isuzu,Isuzu D-Max 1.9 DC LSX Prime,125460.0,269 000 km,automatic,2 499 cm3,Diesel,Lublin,Lubelskie,2015
isuzu,Isuzu D-Max 1.9 DC LSX Prime,114900.0,269 000 km,automatic,2 499 cm3,Diesel,Wołomin,Mazowieckie,2015
isuzu,Isuzu D-Max,126950.0,2 km,automatic,1 898 cm3,Diesel,Radom,Mazowieckie,2021
isuzu,Isuzu D-Max 1.9 DC LSE,210000.0,2 km,automatic,1 898 cm3,Diesel,Jelenia Góra,Dolnośląskie,2021
isuzu,Isuzu D-Max,213282.0,10 km,automatic,1 898 cm3,Diesel,Piotrków Trybunalski,Łódzkie,2023
isuzu,Isuzu D-Max 1.9 DC LSX,204000.0,10 km,automatic,1 898 cm3,Diesel,Świlcza,Podkarpackie,2023
isuzu,Isuzu D-Max 1.9 DC LSE,210000.0,5 km,automatic,1 898 cm3,Diesel,Świlcza,Podkarpackie,2023
isuzu,Isuzu D-Max 1.9 DC LSX,203000.0,5 km,automatic,1 898 cm3,Diesel,Świlcza,Podkarpackie,2023
isuzu,Isuzu D-Max 1.9 DC LS,188000.0,5 km,automatic,1 898 cm3,Diesel,Świlcza,Podkarpackie,2023
isuzu,Isuzu D-Max 1.9 EC LSE,179999.0,5 km,automatic,1 898 cm3,Diesel,Błonie,Mazowieckie,2023
isuzu,Isuzu D-Max 1.9 EC LSX,169999.0,5 km,automatic,1 898 cm3,Diesel,Błonie,Mazowieckie,2023
isuzu,Isuzu D-Max 1.9 EC LSX,173999.0,5 km,automatic,1 898 cm3,Diesel,Błonie,Mazowieckie,2023
isuzu,Isuzu D-Max 1.9 DC LSE,208977.0,5 km,automatic,1 898 cm3,Diesel,Mogilany,Małopolskie,2023
isuzu,Isuzu D-Max 1.9 DC LS,184377.0,5 km,automatic,1 898 cm3,Diesel,Mogilany,Małopolskie,2023
isuzu,Isuzu D-Max 1.9 DC LSX,200490.0,5 km,automatic,1 898 cm3,Diesel,Mogilany,Małopolskie,2023
isuzu,Isuzu D-Max 1.9 DC LS,155900.0,5 km,automatic,1 898 cm3,Diesel,Wojnicz,Małopolskie,2023
isuzu,Isuzu D-Max 1.9 DC LSE,208900.0,12 km,automatic,1 898 cm3,Diesel,Nowy Sącz,Małopolskie,2023
isuzu,Isuzu D-Max 1.9 DC LSX,165900.0,12 km,automatic,1 898 cm3,Diesel,Wojnicz,Małopolskie,2023
isuzu,Isuzu D-Max 1.9 DC LSX,195900.0,14 km,automatic,1 898 cm3,Diesel,Nowy Sącz,Małopolskie,2023
isuzu,Isuzu D-Max 1.9 DC LS,156999.0,14 km,automatic,1 898 cm3,Diesel,Błonie,Mazowieckie,2023
isuzu,Isuzu D-Max 1.9 DC LSE,290000.0,12 km,automatic,1 898 cm3,Diesel,Nowy Sącz,Małopolskie,2023
isuzu,Isuzu D-Max 1.9 DC LSX,199000.0,12 km,automatic,1 898 cm3,Diesel,Gdańsk,Pomorskie,2023
isuzu,Isuzu D-Max 1.9 DC LSX,135298.0,1 km,automatic,1 898 cm3,Diesel,Poczesna,Śląskie,2023
isuzu,Isuzu D-Max 1.9 DC LSE,210330.0,1 km,automatic,1 898 cm3,Diesel,Mogilany,Małopolskie,2023
isuzu,Isuzu D-Max 1.9 DC LSE,166000.0,1 km,automatic,1 898 cm3,Diesel,Czosnów,Mazowieckie,2023
isuzu,Isuzu D-Max,167000.0,1 km,automatic,1 898 cm3,Diesel,Czosnów,Mazowieckie,2023
isuzu,Isuzu D-Max 1.9 DC LSE,239850.0,1 km,automatic,1 898 cm3,Diesel,Czosnów,Mazowieckie,2023
isuzu,Isuzu D-Max 1.9 DC LSE,166000.0,1 km,automatic,1 898 cm3,Diesel,Czosnów,Mazowieckie,2023
isuzu,Isuzu D-Max 1.9 DC LSX,146950.0,13 350 km,automatic,1 898 cm3,Diesel,Radom,Mazowieckie,2021
isuzu,Isuzu D-Max 1.9 DC LSE,168000.0,13 350 km,automatic,1 898 cm3,Diesel,Czosnów,Mazowieckie,2021
isuzu,Isuzu D-Max 1.9 EC LSE,167000.0,10 km,automatic,1 898 cm3,Diesel,Czosnów,Mazowieckie,2022
isuzu,Isuzu D-Max 1.9 DC LSE,165000.0,10 km,automatic,1 898 cm3,Diesel,Czosnów,Mazowieckie,2022
isuzu,Isuzu D-Max 1.9 DC LSE,170000.0,10 500 km,automatic,1 898 cm3,Diesel,Czosnów,Mazowieckie,2021
isuzu,Isuzu D-Max 1.9 DC LSE,165000.0,10 500 km,automatic,1 898 cm3,Diesel,Czosnów,Mazowieckie,2021
jaguar,Jaguar X-Type 2.5 Executive,8990.0,260 000 km,manual,2 495 cm3,Benzyna+LPG,Elbląg,Warmińsko-mazurskie,2002
jaguar,Jaguar X-Type 2.0 D Classic,8000.0,260 000 km,manual,2 495 cm3,Benzyna+LPG,Grębów,Podkarpackie,2002
jaguar,Jaguar X-Type,8200.0,239 600 km,manual,1 998 cm3,Diesel,Starogard Gdański,Pomorskie,2004
jaguar,Jaguar X-Type 2.0 D Executive,2900.0,239 600 km,manual,1 998 cm3,Diesel,Bodzanów,Małopolskie,2004
jaguar,Jaguar X-Type,11999.0,257 841 km,manual,1 998 cm3,Diesel,Opole,Opolskie,2004
jaguar,Jaguar X-Type 2.0 D Executive,11999.0,257 841 km,manual,1 998 cm3,Diesel,Wrocław,Dolnośląskie,2004
jaguar,Jaguar X-Type,5900.0,278 000 km,manual,1 998 cm3,Diesel,Warszawa,Mazowieckie,2004
jaguar,Jaguar X-Type 2.0 D Entry/Classic,12600.0,278 000 km,manual,1 998 cm3,Diesel,Różnowo,Warmińsko-mazurskie,2004
jaguar,Jaguar X-Type 2.5 Sport,17900.0,196 513 km,manual,2 099 cm3,Benzyna+LPG,Otmuchów,Opolskie,2004
jaguar,Jaguar X-Type,13700.0,196 513 km,manual,2 099 cm3,Benzyna+LPG,Zwoleń,Mazowieckie,2004
jaguar,Jaguar X-Type 2.0 High,11900.0,298 600 km,manual,1 998 cm3,Diesel,Żory,Śląskie,2004
jaguar,Jaguar S-Type 3.0 V6 High,9500.0,298 600 km,manual,1 998 cm3,Diesel,Wrocław,Dolnośląskie,2004
jaguar,Jaguar S-Type 3.0 V6 High,15900.0,330 000 km,manual,1 998 cm3,Diesel,Rawa Mazowiecka,Łódzkie,2004
jaguar,Jaguar X-Type 2.0 D Sport,7500.0,330 000 km,manual,1 998 cm3,Diesel,Tczew,Pomorskie,2004
jaguar,Jaguar X-Type 2.5 Executive,10800.0,173 252 km,manual,1 998 cm3,Diesel,Radom,Mazowieckie,2004
jaguar,Jaguar X-Type 2.5 Sport,13500.0,173 252 km,manual,1 998 cm3,Diesel,Radom,Mazowieckie,2004
jaguar,Jaguar X-Type 3.0 High,16900.0,142 000 km,manual,2 495 cm3,Benzyna,Radom,Mazowieckie,2004
jaguar,Jaguar S-Type 3.0 V6 High,13000.0,142 000 km,manual,2 495 cm3,Benzyna,Łódź,Łódzkie,2004
jaguar,Jaguar X-Type,13000.0,260 000 km,manual,2 500 cm3,Benzyna,Brzeziny,Łódzkie,2003
jaguar,Jaguar X-Type 2.5 Sport,13499.0,260 000 km,manual,2 500 cm3,Benzyna,Jaworzno,Śląskie,2003
jaguar,Jaguar X-Type 2.0 D Executive,5900.0,319 000 km,manual,2 099 cm3,Benzyna,Granowo,Wielkopolskie,2004
jaguar,Jaguar X-Type 2.2 D Executive,11900.0,204 500 km,manual,2 198 cm3,Diesel,Gliwice,Śląskie,2007
jaguar,Jaguar X-Type,12700.0,204 500 km,manual,2 198 cm3,Diesel,Płock,Mazowieckie,2007
jaguar,Jaguar X-Type Estate 2.2 Diesel Classic,12000.0,284 000 km,manual,1 998 cm3,Diesel,Bytom,Śląskie,2005
jaguar,Jaguar X-Type 2.0 D Entry/Classic,7800.0,284 000 km,manual,1 998 cm3,Diesel,Poznań,Wielkopolskie,2005
jaguar,Jaguar X-Type,24700.0,187 000 km,manual,2 198 cm3,Diesel,Białystok,Podlaskie,2007
jaguar,Jaguar S-Type 2.7 V6 D Sport,10000.0,187 000 km,manual,2 198 cm3,Diesel,Ruda Śląska,Śląskie,2007
jaguar,Jaguar X-Type 3.0 Sport,16900.0,191 000 km,manual,1 998 cm3,Diesel,Regów Stary,Mazowieckie,2006
jaguar,Jaguar X-Type 2.2 D Executive,9300.0,191 000 km,manual,1 998 cm3,Diesel,Warszawa,Mazowieckie,2006
jaguar,Jaguar X-Type 2.0 D Executive,15500.0,125 000 km,manual,1 998 cm3,Diesel,Zawiercie,Śląskie,2008
jaguar,Jaguar X-Type 2.0 D Executive,17500.0,125 000 km,manual,1 998 cm3,Diesel,Rymanów,Podkarpackie,2008
jaguar,Jaguar X-Type 2.0 D Entry/Classic,9800.0,242 428 km,manual,2 720 cm3,Diesel,Bartodzieje,Mazowieckie,2006
jaguar,Jaguar X-Type 2.0 D High,15400.0,242 428 km,manual,2 720 cm3,Diesel,Gdańsk,Pomorskie,2006
jaguar,Jaguar X-Type 2.0 D Entry/Classic,11000.0,263 000 km,manual,2 967 cm3,Benzyna,Skarżysko-Kamienna,Świętokrzyskie,2006
jaguar,Jaguar X-Type 2.0 D Executive,14900.0,263 000 km,manual,2 967 cm3,Benzyna,Lublin,Lubelskie,2006
jaguar,Jaguar X-Type 2.2 D Executive,11900.0,204 500 km,manual,2 198 cm3,Diesel,Gliwice,Śląskie,2007
jaguar,Jaguar X-Type,12700.0,204 500 km,manual,2 198 cm3,Diesel,Płock,Mazowieckie,2007
jaguar,Jaguar X-Type Estate 2.2 Diesel Classic,12000.0,284 000 km,manual,1 998 cm3,Diesel,Bytom,Śląskie,2005
jaguar,Jaguar X-Type 2.0 D Entry/Classic,7800.0,284 000 km,manual,1 998 cm3,Diesel,Poznań,Wielkopolskie,2005
jaguar,Jaguar X-Type,24700.0,187 000 km,manual,2 198 cm3,Diesel,Białystok,Podlaskie,2007
jaguar,Jaguar S-Type 2.7 V6 D Sport,10000.0,187 000 km,manual,2 198 cm3,Diesel,Ruda Śląska,Śląskie,2007
jaguar,Jaguar X-Type 3.0 Sport,16900.0,191 000 km,manual,1 998 cm3,Diesel,Regów Stary,Mazowieckie,2006
jaguar,Jaguar X-Type 2.2 D Executive,9300.0,191 000 km,manual,1 998 cm3,Diesel,Warszawa,Mazowieckie,2006
jaguar,Jaguar X-Type 2.0 D Executive,15500.0,125 000 km,manual,1 998 cm3,Diesel,Zawiercie,Śląskie,2008
jaguar,Jaguar X-Type 2.0 D Executive,17500.0,125 000 km,manual,1 998 cm3,Diesel,Rymanów,Podkarpackie,2008
jaguar,Jaguar X-Type 2.0 D Entry/Classic,9800.0,242 428 km,manual,2 720 cm3,Diesel,Bartodzieje,Mazowieckie,2006
jaguar,Jaguar X-Type 2.0 D High,15400.0,242 428 km,manual,2 720 cm3,Diesel,Gdańsk,Pomorskie,2006
jaguar,Jaguar X-Type 2.0 D Entry/Classic,11000.0,263 000 km,manual,2 967 cm3,Benzyna,Skarżysko-Kamienna,Świętokrzyskie,2006
jaguar,Jaguar X-Type 2.0 D Executive,14900.0,263 000 km,manual,2 967 cm3,Benzyna,Lublin,Lubelskie,2006
jaguar,Jaguar X-Type 2.5 Executive,8990.0,260 000 km,manual,2 495 cm3,Benzyna+LPG,Elbląg,Warmińsko-mazurskie,2002
jaguar,Jaguar X-Type 2.0 D Classic,8000.0,260 000 km,manual,2 495 cm3,Benzyna+LPG,Grębów,Podkarpackie,2002
jaguar,Jaguar X-Type,8200.0,239 600 km,manual,1 998 cm3,Diesel,Starogard Gdański,Pomorskie,2004
jaguar,Jaguar X-Type 2.0 D Executive,2900.0,239 600 km,manual,1 998 cm3,Diesel,Bodzanów,Małopolskie,2004
jaguar,Jaguar X-Type,11999.0,257 841 km,manual,1 998 cm3,Diesel,Opole,Opolskie,2004
jaguar,Jaguar X-Type 2.0 D Executive,11999.0,257 841 km,manual,1 998 cm3,Diesel,Wrocław,Dolnośląskie,2004
jaguar,Jaguar X-Type,5900.0,278 000 km,manual,1 998 cm3,Diesel,Warszawa,Mazowieckie,2004
jaguar,Jaguar X-Type 2.0 D Entry/Classic,12600.0,278 000 km,manual,1 998 cm3,Diesel,Różnowo,Warmińsko-mazurskie,2004
jaguar,Jaguar X-Type 2.5 Sport,17900.0,196 513 km,manual,2 099 cm3,Benzyna+LPG,Otmuchów,Opolskie,2004
jaguar,Jaguar X-Type,13700.0,196 513 km,manual,2 099 cm3,Benzyna+LPG,Zwoleń,Mazowieckie,2004
jaguar,Jaguar X-Type 2.0 High,11900.0,298 600 km,manual,1 998 cm3,Diesel,Żory,Śląskie,2004
jaguar,Jaguar S-Type 3.0 V6 High,9500.0,298 600 km,manual,1 998 cm3,Diesel,Wrocław,Dolnośląskie,2004
jaguar,Jaguar S-Type 3.0 V6 High,15900.0,330 000 km,manual,1 998 cm3,Diesel,Rawa Mazowiecka,Łódzkie,2004
jaguar,Jaguar X-Type 2.0 D Sport,7500.0,330 000 km,manual,1 998 cm3,Diesel,Tczew,Pomorskie,2004
jaguar,Jaguar X-Type 2.5 Executive,10800.0,173 252 km,manual,1 998 cm3,Diesel,Radom,Mazowieckie,2004
jaguar,Jaguar X-Type 2.5 Sport,13500.0,173 252 km,manual,1 998 cm3,Diesel,Radom,Mazowieckie,2004
jaguar,Jaguar X-Type 3.0 High,16900.0,142 000 km,manual,2 495 cm3,Benzyna,Radom,Mazowieckie,2004
jaguar,Jaguar S-Type 3.0 V6 High,13000.0,142 000 km,manual,2 495 cm3,Benzyna,Łódź,Łódzkie,2004
jaguar,Jaguar X-Type,13000.0,260 000 km,manual,2 500 cm3,Benzyna,Brzeziny,Łódzkie,2003
jaguar,Jaguar X-Type 2.5 Sport,13499.0,260 000 km,manual,2 500 cm3,Benzyna,Jaworzno,Śląskie,2003
jaguar,Jaguar X-Type 2.0 D Executive,5900.0,319 000 km,manual,2 099 cm3,Benzyna,Granowo,Wielkopolskie,2004
jaguar,Jaguar XF 2.0 i4D Pure,129027.0,43 100 km,manual,1 999 cm3,Diesel,Parczew,Lubelskie,2020
jaguar,Jaguar X-Type 2.2 D Executive,11900.0,204 500 km,manual,2 198 cm3,Diesel,Gliwice,Śląskie,2007
jaguar,Jaguar X-Type,12700.0,204 500 km,manual,2 198 cm3,Diesel,Płock,Mazowieckie,2007
jaguar,Jaguar X-Type Estate 2.2 Diesel Classic,12000.0,284 000 km,manual,1 998 cm3,Diesel,Bytom,Śląskie,2005
jaguar,Jaguar X-Type 2.0 D Entry/Classic,7800.0,284 000 km,manual,1 998 cm3,Diesel,Poznań,Wielkopolskie,2005
jaguar,Jaguar X-Type,24700.0,187 000 km,manual,2 198 cm3,Diesel,Białystok,Podlaskie,2007
jaguar,Jaguar S-Type 2.7 V6 D Sport,10000.0,187 000 km,manual,2 198 cm3,Diesel,Ruda Śląska,Śląskie,2007
jaguar,Jaguar X-Type 3.0 Sport,16900.0,191 000 km,manual,1 998 cm3,Diesel,Regów Stary,Mazowieckie,2006
jaguar,Jaguar X-Type 2.2 D Executive,9300.0,191 000 km,manual,1 998 cm3,Diesel,Warszawa,Mazowieckie,2006
jaguar,Jaguar X-Type 2.0 D Executive,15500.0,125 000 km,manual,1 998 cm3,Diesel,Zawiercie,Śląskie,2008
jaguar,Jaguar X-Type 2.0 D Executive,17500.0,125 000 km,manual,1 998 cm3,Diesel,Rymanów,Podkarpackie,2008
jaguar,Jaguar X-Type 2.0 D Entry/Classic,9800.0,242 428 km,manual,2 720 cm3,Diesel,Bartodzieje,Mazowieckie,2006
jaguar,Jaguar X-Type 2.0 D High,15400.0,242 428 km,manual,2 720 cm3,Diesel,Gdańsk,Pomorskie,2006
jaguar,Jaguar X-Type 2.0 D Entry/Classic,11000.0,263 000 km,manual,2 967 cm3,Benzyna,Skarżysko-Kamienna,Świętokrzyskie,2006
jaguar,Jaguar X-Type 2.0 D Executive,14900.0,263 000 km,manual,2 967 cm3,Benzyna,Lublin,Lubelskie,2006
jaguar,Jaguar F-Pace 2.0 i4D RWD R-Sport,98900.0,114 000 km,manual,1 999 cm3,Diesel,Zduńska Wola,Łódzkie,2016
jaguar,Jaguar XE 2.0 D Pure,59900.0,114 000 km,manual,1 999 cm3,Diesel,Koluszki,Łódzkie,2016
jaguar,Jaguar F-Pace 2.0 i4D AWD Prestige,127000.0,236 293 km,manual,1 999 cm3,Diesel,Wrocław,Dolnośląskie,2015
jaguar,Jaguar XF,69000.0,236 293 km,manual,1 999 cm3,Diesel,Konarzyce,Podlaskie,2015
jaguar,Jaguar XE 2.0 D Prestige,67000.0,82 000 km,manual,1 999 cm3,Diesel,Gdynia,Pomorskie,2018
jaguar,Jaguar XE,54800.0,82 000 km,manual,1 999 cm3,Diesel,Ostrów Wielkopolski,Wielkopolskie,2018
jaguar,Jaguar XE E-Performance Prestige,57550.0,127 000 km,manual,2 179 cm3,Diesel,Świnoujście,Zachodniopomorskie,2016
jaguar,Jaguar F-Pace 20d Prestige,119999.0,127 000 km,manual,2 179 cm3,Diesel,Szczecin,Zachodniopomorskie,2016
jaguar,Jaguar XF 2.0 i4D Pure,75900.0,142 000 km,manual,1 999 cm3,Diesel,Nowy Sącz,Małopolskie,2015
jaguar,Jaguar F-Pace 2.0 i4D AWD Prestige,64900.0,142 000 km,manual,1 999 cm3,Diesel,Stargard Szczeciński,Zachodniopomorskie,2015
jaguar,Jaguar F-Pace,125000.0,179 000 km,manual,1 999 cm3,Diesel,Piła,Wielkopolskie,2016
jaguar,Jaguar E-Pace 2.0 i4D AWD R-Dynamic,120000.0,179 000 km,manual,1 999 cm3,Diesel,Zawiercie,Śląskie,2016
jaguar,Jaguar XE 2.0 D Portfolio,62900.0,277 000 km,manual,1 999 cm3,Diesel,Słupsk,Pomorskie,2017
jaguar,Jaguar XE 2.0 D R-Sport,71000.0,277 000 km,manual,1 999 cm3,Diesel,Choszczno,Zachodniopomorskie,2017
jaguar,Jaguar E-Pace,119000.0,139 000 km,manual,1 999 cm3,Diesel,Długołęka,Dolnośląskie,2016
jaguar,Jaguar E-Pace,69999.0,139 000 km,manual,1 999 cm3,Diesel,Otmuchów,Opolskie,2016
jaguar,Jaguar XE 2.0 D Portfolio,65000.0,126 400 km,manual,1 999 cm3,Diesel,Września,Wielkopolskie,2016
jaguar,Jaguar F-Pace,97170.0,126 400 km,manual,1 999 cm3,Diesel,Pionki,Mazowieckie,2016
jaguar,Jaguar F-Pace,97170.0,114 000 km,manual,1 999 cm3,Diesel,Pionki,Mazowieckie,2017
jaguar,Jaguar F-Pace 2.0 i4D AWD Portfolio,139000.0,114 000 km,manual,1 999 cm3,Diesel,Głogów,Dolnośląskie,2017
jaguar,Jaguar E-Pace D150 AWD R-Dynamic SE,99999.0,164 000 km,manual,1 999 cm3,Diesel,Ostrów Wielkopolski,Wielkopolskie,2016
jaguar,Jaguar S-Type 3.0 V6 High,19900.0,178 000 km,automatic,2 967 cm3,Benzyna,Bydgoszcz,Kujawsko-pomorskie,2004
jaguar,Jaguar X-Type 3.0 Executive,17999.0,178 000 km,automatic,2 967 cm3,Benzyna,Swarzędz,Wielkopolskie,2004
jaguar,Jaguar XJR Standard,35000.0,199 000 km,automatic,2 967 cm3,Benzyna,Gdańsk,Pomorskie,2003
jaguar,Jaguar XK,87800.0,199 000 km,automatic,2 967 cm3,Benzyna,Radom,Mazowieckie,2003
jaguar,Jaguar X-Type Estate 2.5 V6 4x4 Executive,5400.0,301 000 km,automatic,3 996 cm3,Benzyna,Strzyżów,Lubelskie,2000
jaguar,Jaguar S-Type 4.2 V8,24000.0,301 000 km,automatic,3 996 cm3,Benzyna,Bieruń,Śląskie,2000
jaguar,Jaguar XJ XJ6 3.0 High,18500.0,190 112 km,automatic,3 996 cm3,Benzyna,Ostrów Wielkopolski,Wielkopolskie,2000
jaguar,Jaguar S-Type 4.0 V8,17900.0,190 112 km,automatic,3 996 cm3,Benzyna,Słupca,Wielkopolskie,2000
jaguar,Jaguar S-Type 4.2 V8,21200.0,250 000 km,automatic,2 495 cm3,Benzyna,Wojcieszków,Lubelskie,2002
jaguar,Jaguar S-Type 3.0 V6 High,19900.0,178 000 km,automatic,2 967 cm3,Benzyna,Bydgoszcz,Kujawsko-pomorskie,2004
jaguar,Jaguar X-Type 3.0 Executive,17999.0,178 000 km,automatic,2 967 cm3,Benzyna,Swarzędz,Wielkopolskie,2004
jaguar,Jaguar XJR Standard,35000.0,199 000 km,automatic,2 967 cm3,Benzyna,Gdańsk,Pomorskie,2003
jaguar,Jaguar XK,87800.0,199 000 km,automatic,2 967 cm3,Benzyna,Radom,Mazowieckie,2003
jaguar,Jaguar X-Type Estate 2.5 V6 4x4 Executive,5400.0,301 000 km,automatic,3 996 cm3,Benzyna,Strzyżów,Lubelskie,2000
jaguar,Jaguar S-Type 4.2 V8,24000.0,301 000 km,automatic,3 996 cm3,Benzyna,Bieruń,Śląskie,2000
jaguar,Jaguar XJ XJ6 3.0 High,18500.0,190 112 km,automatic,3 996 cm3,Benzyna,Ostrów Wielkopolski,Wielkopolskie,2000
jaguar,Jaguar S-Type 4.0 V8,17900.0,190 112 km,automatic,3 996 cm3,Benzyna,Słupca,Wielkopolskie,2000
jaguar,Jaguar S-Type 4.2 V8,21200.0,250 000 km,automatic,2 495 cm3,Benzyna,Wojcieszków,Lubelskie,2002
