dmr_make,dmr_model,age_band,chapter,chapter_name,n_defects_2_3er,n_tests,defect_rate_per_test
FORD,C-MAX,4,7,Annet utstyr (other equipment),60,1034,0.058
KIA,SPORTAGE,4,7,Annet utstyr (other equipment),32,1242,0.0258
KIA,Optima,2,7,Annet utstyr (other equipment),12,926,0.013
PEUGEOT,5008,4,7,Annet utstyr (other equipment),143,1845,0.0775
FORD,S-MAX,2,7,Annet utstyr (other equipment),113,3631,0.0311
FORD,FIESTA 5 DØRS,1,7,Annet utstyr (other equipment),31,3219,0.0096
PEUGEOT,108,3,7,Annet utstyr (other equipment),7,301,0.0233
MITSUBISHI,COLT,3,7,Annet utstyr (other equipment),39,1264,0.0309
MERCEDES-BENZ,GLE,2,7,Annet utstyr (other equipment),3,719,0.0042
CITROËN,C4 PICASSO,4,7,Annet utstyr (other equipment),59,1058,0.0558
CITROËN,C4 Cactus,1,7,Annet utstyr (other equipment),5,1085,0.0046
FIAT,PANDA,2,7,Annet utstyr (other equipment),2,94,0.0213
MAZDA,2,1,7,Annet utstyr (other equipment),9,625,0.0144
VOLKSWAGEN,UP!,1,7,Annet utstyr (other equipment),5,680,0.0074
AUDI,A1 SPORTBACK,4,7,Annet utstyr (other equipment),16,183,0.0874
HYUNDAI,I10,1,7,Annet utstyr (other equipment),2,161,0.0124
FORD,B-MAX,1,7,Annet utstyr (other equipment),0,5,0.0
FORD,FIESTA,4,7,Annet utstyr (other equipment),179,7906,0.0226
FORD,MONDEO,4,7,Annet utstyr (other equipment),1058,15288,0.0692
VOLKSWAGEN,PASSAT,4,7,Annet utstyr (other equipment),1052,15462,0.068
CITROËN,C4,4,7,Annet utstyr (other equipment),116,2439,0.0476
OPEL,ASTRA,3,7,Annet utstyr (other equipment),41,3710,0.0111
FORD,Focus,4,7,Annet utstyr (other equipment),474,12012,0.0395
KIA,PICANTO,3,7,Annet utstyr (other equipment),159,3887,0.0409
MITSUBISHI,OUTLANDER,2,7,Annet utstyr (other equipment),240,22180,0.0108
NISSAN,Qashqai J11A,3,7,Annet utstyr (other equipment),308,10874,0.0283
VOLKSWAGEN,TIGUAN,2,7,Annet utstyr (other equipment),83,7466,0.0111
MERCEDES-BENZ,B-Klasse,2,7,Annet utstyr (other equipment),24,1185,0.0203
VOLVO,V60,1,7,Annet utstyr (other equipment),32,11028,0.0029
PEUGEOT,308,3,7,Annet utstyr (other equipment),85,4837,0.0176
MERCEDES-BENZ,C,2,7,Annet utstyr (other equipment),64,5861,0.0109
SKODA,FABIA COMBI,3,7,Annet utstyr (other equipment),56,3929,0.0143
OPEL,ASTRA SPORTS TOURER,4,7,Annet utstyr (other equipment),16,979,0.0163
SKODA,KODIAQ,1,7,Annet utstyr (other equipment),62,7893,0.0079
BMW,5-Serie,2,7,Annet utstyr (other equipment),27,3263,0.0083
BMW,1-Serie,3,7,Annet utstyr (other equipment),153,5856,0.0261
TOYOTA,Toyota C-HR,2,7,Annet utstyr (other equipment),11,4126,0.0027
MAZDA,CX-3,2,7,Annet utstyr (other equipment),183,5128,0.0357
BMW,X1,4,7,Annet utstyr (other equipment),88,4390,0.02
NISSAN,NOTE,3,7,Annet utstyr (other equipment),12,946,0.0127
SUZUKI,VITARA,2,7,Annet utstyr (other equipment),18,3777,0.0048
PEUGEOT,107,4,7,Annet utstyr (other equipment),74,1880,0.0394
VOLKSWAGEN,CADDY,4,7,Annet utstyr (other equipment),100,1082,0.0924
RENAULT,Kadjar,3,7,Annet utstyr (other equipment),1,102,0.0098
VOLKSWAGEN,T-Roc,2,7,Annet utstyr (other equipment),3,288,0.0104
SUZUKI,SX4 COMBIBACK,2,7,Annet utstyr (other equipment),56,2476,0.0226
FIAT,500,3,7,Annet utstyr (other equipment),66,2045,0.0323
RENAULT,MEGANE SPORT TOURER,3,7,Annet utstyr (other equipment),41,1261,0.0325
SKODA,KAMIQ,1,7,Annet utstyr (other equipment),2,327,0.0061
BMW,X3,2,7,Annet utstyr (other equipment),29,3055,0.0095
HONDA,JAZZ,3,7,Annet utstyr (other equipment),57,1643,0.0347
CITROËN,C3,3,7,Annet utstyr (other equipment),25,1322,0.0189
DACIA,Duster,2,7,Annet utstyr (other equipment),61,542,0.1125
RENAULT,MEGANE,1,7,Annet utstyr (other equipment),0,294,0.0
SKODA,CITIGO,1,7,Annet utstyr (other equipment),0,202,0.0
CITROËN,C1,1,7,Annet utstyr (other equipment),0,58,0.0
SKODA,RAPID,1,7,Annet utstyr (other equipment),2,482,0.0041
NISSAN,JUKE,1,7,Annet utstyr (other equipment),0,107,0.0
TOYOTA,VERSO,2,7,Annet utstyr (other equipment),12,178,0.0674
HYUNDAI,i10 AC3,1,7,Annet utstyr (other equipment),2,161,0.0124
SEAT,Ibiza GP2,4,7,Annet utstyr (other equipment),1,7,0.1429
SUZUKI,SX4 S-Cross,1,7,Annet utstyr (other equipment),1,80,0.0125
CITROËN,C3 PICASSO,1,7,Annet utstyr (other equipment),0,11,0.0
NISSAN,QASHQAI,4,7,Annet utstyr (other equipment),548,9029,0.0607
MERCEDES-BENZ,E-Klasse,1,7,Annet utstyr (other equipment),26,4198,0.0062
TOYOTA,YARIS,1,7,Annet utstyr (other equipment),57,16882,0.0034
HYUNDAI,I 10,3,7,Annet utstyr (other equipment),27,1046,0.0258
FORD,FOCUS,1,7,Annet utstyr (other equipment),23,6110,0.0038
SKODA,OCTAVIA COMBI,4,7,Annet utstyr (other equipment),1210,12917,0.0937
VOLVO,XC60,1,7,Annet utstyr (other equipment),27,16959,0.0016
MAZDA,Mazda CX-30,1,7,Annet utstyr (other equipment),10,2458,0.0041
TOYOTA,AVENSIS STW,4,7,Annet utstyr (other equipment),771,20526,0.0376
PEUGEOT,3008,2,7,Annet utstyr (other equipment),48,3468,0.0138
SUZUKI,SWIFT,1,7,Annet utstyr (other equipment),19,4184,0.0045
SUZUKI,SX4,3,7,Annet utstyr (other equipment),178,6632,0.0268
VOLVO,V40,1,7,Annet utstyr (other equipment),8,3389,0.0024
OPEL,CORSA,3,7,Annet utstyr (other equipment),31,2051,0.0151
OPEL,INSIGNIA,4,7,Annet utstyr (other equipment),221,4475,0.0494
MERCEDES-BENZ,CLA,3,7,Annet utstyr (other equipment),43,2171,0.0198
MERCEDES-BENZ,GLC,1,7,Annet utstyr (other equipment),19,6276,0.003
TOYOTA,AURIS,4,7,Annet utstyr (other equipment),684,14992,0.0456
HYUNDAI,KONA,1,7,Annet utstyr (other equipment),0,232,0.0
HYUNDAI,I20,4,7,Annet utstyr (other equipment),211,3876,0.0544
MAZDA,CX-5,1,7,Annet utstyr (other equipment),25,6042,0.0041
MAZDA,MAZDA6,2,7,Annet utstyr (other equipment),6,2276,0.0026
OPEL,ZAFIRA,3,7,Annet utstyr (other equipment),25,1038,0.0241
BMW,3-Serie,2,7,Annet utstyr (other equipment),106,3950,0.0268
NISSAN,MICRA,4,7,Annet utstyr (other equipment),27,662,0.0408
SUZUKI,IGNIS,2,7,Annet utstyr (other equipment),4,813,0.0049
HONDA,CIVIC,1,7,Annet utstyr (other equipment),4,573,0.007
HYUNDAI,IX20,4,7,Annet utstyr (other equipment),18,920,0.0196
AUDI,Q2,1,7,Annet utstyr (other equipment),44,1587,0.0277
HYUNDAI,Tucson,2,7,Annet utstyr (other equipment),19,2353,0.0081
KIA,XCeed,1,7,Annet utstyr (other equipment),0,264,0.0
MITSUBISHI,SPACE STAR,2,7,Annet utstyr (other equipment),15,910,0.0165
RENAULT,CLIO,4,7,Annet utstyr (other equipment),45,517,0.087
AUDI,A5 SPORTBACK,1,7,Annet utstyr (other equipment),0,233,0.0
RENAULT,Ny Clio,1,7,Annet utstyr (other equipment),5,563,0.0089
CITROËN,C 1,2,7,Annet utstyr (other equipment),2,428,0.0047
NISSAN,X-TRAIL,1,7,Annet utstyr (other equipment),3,677,0.0044
AUDI,A3 CABRIOLET,3,7,Annet utstyr (other equipment),1,103,0.0097
SEAT,LEON,3,7,Annet utstyr (other equipment),1,2,0.5
SEAT,IBIZA,4,7,Annet utstyr (other equipment),1,7,0.1429
VOLKSWAGEN,PASSAT,1,7,Annet utstyr (other equipment),70,11253,0.0062
FORD,MONDEO,1,7,Annet utstyr (other equipment),10,1541,0.0065
CITROËN,C4,1,7,Annet utstyr (other equipment),24,2520,0.0095
FORD,FIESTA,1,7,Annet utstyr (other equipment),31,3219,0.0096
RENAULT,MEGANE,4,7,Annet utstyr (other equipment),97,1622,0.0598
FORD,Focus,1,7,Annet utstyr (other equipment),23,6110,0.0038
SEAT,Ibiza GP2,1,7,Annet utstyr (other equipment),2,162,0.0123
MITSUBISHI,SPACE STAR,3,7,Annet utstyr (other equipment),55,2090,0.0263
BMW,X1,1,7,Annet utstyr (other equipment),19,7080,0.0027
BMW,3-Serie,3,7,Annet utstyr (other equipment),285,8958,0.0318
MERCEDES-BENZ,CLA,2,7,Annet utstyr (other equipment),45,2377,0.0189
NISSAN,JUKE,4,7,Annet utstyr (other equipment),33,753,0.0438
HYUNDAI,Tucson,3,7,Annet utstyr (other equipment),18,2331,0.0077
VOLVO,V60,4,7,Annet utstyr (other equipment),99,3752,0.0264
RENAULT,Captur,1,7,Annet utstyr (other equipment),12,1550,0.0077
MAZDA,MAZDA6,3,7,Annet utstyr (other equipment),34,3352,0.0101
HYUNDAI,i10 AC3,4,7,Annet utstyr (other equipment),43,982,0.0438
CITROËN,C3 PICASSO,4,7,Annet utstyr (other equipment),29,833,0.0348
SUZUKI,SX4,2,7,Annet utstyr (other equipment),56,2476,0.0226
PEUGEOT,3008,3,7,Annet utstyr (other equipment),113,3530,0.032
OPEL,CORSA,2,7,Annet utstyr (other equipment),18,1681,0.0107
FORD,PUMA,1,7,Annet utstyr (other equipment),1,614,0.0016
CITROËN,C 1,3,7,Annet utstyr (other equipment),15,880,0.017
HYUNDAI,I 10,2,7,Annet utstyr (other equipment),5,411,0.0122
VOLKSWAGEN,CADDY,1,7,Annet utstyr (other equipment),51,865,0.059
CITROËN,C3 Aircross,1,7,Annet utstyr (other equipment),2,782,0.0026
SKODA,KAROQ,2,7,Annet utstyr (other equipment),0,173,0.0
CITROËN,C1,4,7,Annet utstyr (other equipment),50,1119,0.0447
OPEL,ZAFIRA,2,7,Annet utstyr (other equipment),3,235,0.0128
SKODA,CITIGO,4,7,Annet utstyr (other equipment),3,64,0.0469
AUDI,A3 CABRIOLET,2,7,Annet utstyr (other equipment),0,39,0.0
OPEL,ASTRA SPORTS TOURER,1,7,Annet utstyr (other equipment),1,128,0.0078
SEAT,LEON,2,7,Annet utstyr (other equipment),0,5,0.0
SKODA,RAPID,3,7,Annet utstyr (other equipment),10,1667,0.006
NISSAN,QASHQAI,2,7,Annet utstyr (other equipment),64,7503,0.0085
RENAULT,MEGANE,3,7,Annet utstyr (other equipment),41,1261,0.0325
SUZUKI,SX4 S-Cross,3,7,Annet utstyr (other equipment),154,4208,0.0366
SUZUKI,IGNIS,4,7,Annet utstyr (other equipment),26,390,0.0667
CITROËN,C3,1,7,Annet utstyr (other equipment),6,2416,0.0025
VOLVO,V60,3,7,Annet utstyr (other equipment),204,13953,0.0146
SKODA,RAPID SPACEBACK,2,7,Annet utstyr (other equipment),11,1389,0.0079
TOYOTA,AVENSIS STW,2,7,Annet utstyr (other equipment),15,3935,0.0038
SKODA,OCTAVIA COMBI,2,7,Annet utstyr (other equipment),88,13702,0.0064
KIA,Niro,2,7,Annet utstyr (other equipment),11,2639,0.0042
TOYOTA,AURIS,2,7,Annet utstyr (other equipment),72,15458,0.0047
SKODA,CITIGO,3,7,Annet utstyr (other equipment),78,1480,0.0527
OPEL,INSIGNIA,2,7,Annet utstyr (other equipment),10,1507,0.0066
BMW,3-Serie,4,7,Annet utstyr (other equipment),571,10635,0.0537
VOLVO,V90,2,7,Annet utstyr (other equipment),18,4670,0.0039
NISSAN,JUKE,3,7,Annet utstyr (other equipment),93,1806,0.0515
PEUGEOT,3008,4,7,Annet utstyr (other equipment),244,4758,0.0513
NISSAN,Qashqai J11A,1,7,Annet utstyr (other equipment),16,4798,0.0033
HONDA,JAZZ,1,7,Annet utstyr (other equipment),7,801,0.0087
MAZDA,MAZDA6,4,7,Annet utstyr (other equipment),255,4254,0.0599
HYUNDAI,i10 AC3,3,7,Annet utstyr (other equipment),27,1046,0.0258
HYUNDAI,I20,2,7,Annet utstyr (other equipment),26,2116,0.0123
CITROËN,C1,3,7,Annet utstyr (other equipment),15,880,0.017
OPEL,ASTRA,1,7,Annet utstyr (other equipment),6,1077,0.0056
SKODA,FABIA COMBI,1,7,Annet utstyr (other equipment),20,2246,0.0089
BMW,1-Serie,1,7,Annet utstyr (other equipment),1,314,0.0032
PEUGEOT,308,1,7,Annet utstyr (other equipment),5,1141,0.0044
HYUNDAI,Tucson,4,7,Annet utstyr (other equipment),20,317,0.0631
CITROËN,C3 PICASSO,3,7,Annet utstyr (other equipment),9,382,0.0236
NISSAN,MICRA,2,7,Annet utstyr (other equipment),3,274,0.0109
CITROËN,C 1,4,7,Annet utstyr (other equipment),50,1119,0.0447
RENAULT,CLIO,2,7,Annet utstyr (other equipment),9,641,0.014
RENAULT,Kadjar,1,7,Annet utstyr (other equipment),3,356,0.0084
RENAULT,MEGANE SPORT TOURER,1,7,Annet utstyr (other equipment),0,294,0.0
KIA,PICANTO,1,7,Annet utstyr (other equipment),6,563,0.0107
AUDI,A3 Limousine,2,7,Annet utstyr (other equipment),1,290,0.0034
FIAT,500,1,7,Annet utstyr (other equipment),2,212,0.0094
HYUNDAI,IX20,2,7,Annet utstyr (other equipment),3,230,0.013
NISSAN,NOTE,1,7,Annet utstyr (other equipment),0,25,0.0
SEAT,IBIZA,2,7,Annet utstyr (other equipment),0,1,0.0
MERCEDES-BENZ,E-Klasse,4,7,Annet utstyr (other equipment),462,11198,0.0413
TOYOTA,YARIS,4,7,Annet utstyr (other equipment),767,12845,0.0597
SUZUKI,SX4 COMBIBACK,3,7,Annet utstyr (other equipment),178,6632,0.0268
SEAT,IBIZA,1,7,Annet utstyr (other equipment),2,162,0.0123
NISSAN,QASHQAI,1,7,Annet utstyr (other equipment),16,4798,0.0033
FORD,FOCUS,4,7,Annet utstyr (other equipment),474,12012,0.0395
MITSUBISHI,OUTLANDER,3,7,Annet utstyr (other equipment),323,16791,0.0192
MERCEDES-BENZ,C,3,7,Annet utstyr (other equipment),184,6797,0.0271
SKODA,OCTAVIA COMBI,1,7,Annet utstyr (other equipment),38,14749,0.0026
VOLKSWAGEN,TIGUAN,3,7,Annet utstyr (other equipment),324,13669,0.0237
TOYOTA,AURIS,1,7,Annet utstyr (other equipment),11,6033,0.0018
VOLVO,V90,1,7,Annet utstyr (other equipment),37,10928,0.0034
OPEL,ASTRA,2,7,Annet utstyr (other equipment),6,1977,0.003
SUZUKI,SWIFT,4,7,Annet utstyr (other equipment),116,4271,0.0272
HYUNDAI,I20,1,7,Annet utstyr (other equipment),7,1113,0.0063
TOYOTA,VERSO,3,7,Annet utstyr (other equipment),199,3553,0.056
BMW,5-Serie,3,7,Annet utstyr (other equipment),129,8687,0.0148
CHEVROLET,SPARK,4,7,Annet utstyr (other equipment),1,21,0.0476
SUZUKI,VITARA,3,7,Annet utstyr (other equipment),11,1056,0.0104
NISSAN,X-TRAIL,4,7,Annet utstyr (other equipment),239,3637,0.0657
KIA,Niro,1,7,Annet utstyr (other equipment),13,5432,0.0024
VOLVO,XC60,4,7,Annet utstyr (other equipment),280,9334,0.03
FIAT,500,2,7,Annet utstyr (other equipment),9,384,0.0234
NISSAN,Qashqai J11A,2,7,Annet utstyr (other equipment),64,7503,0.0085
BMW,X3,3,7,Annet utstyr (other equipment),140,9399,0.0149
PEUGEOT,308,2,7,Annet utstyr (other equipment),46,4530,0.0102
HYUNDAI,i30 Stc.,4,7,Annet utstyr (other equipment),81,3800,0.0213
CITROËN,C3,2,7,Annet utstyr (other equipment),6,1100,0.0055
HONDA,JAZZ,2,7,Annet utstyr (other equipment),5,727,0.0069
RENAULT,MEGANE SPORT TOURER,2,7,Annet utstyr (other equipment),3,326,0.0092
HONDA,CIVIC,4,7,Annet utstyr (other equipment),96,2980,0.0322
MERCEDES-BENZ,B-Klasse,3,7,Annet utstyr (other equipment),79,4025,0.0196
BMW,1-Serie,2,7,Annet utstyr (other equipment),13,1319,0.0099
DACIA,Duster,3,7,Annet utstyr (other equipment),56,489,0.1145
SKODA,FABIA COMBI,2,7,Annet utstyr (other equipment),47,3224,0.0146
MAZDA,CX-3,3,7,Annet utstyr (other equipment),60,1002,0.0599
OPEL,INSIGNIA,1,7,Annet utstyr (other equipment),6,1365,0.0044
VOLVO,V40,4,7,Annet utstyr (other equipment),8,243,0.0329
RENAULT,Kadjar,2,7,Annet utstyr (other equipment),13,688,0.0189
KIA,PICANTO,2,7,Annet utstyr (other equipment),16,1280,0.0125
RENAULT,Ny Clio,4,7,Annet utstyr (other equipment),45,517,0.087
SKODA,SCALA,1,7,Annet utstyr (other equipment),3,339,0.0088
NISSAN,MICRA,1,7,Annet utstyr (other equipment),2,296,0.0068
RENAULT,CLIO,1,7,Annet utstyr (other equipment),5,563,0.0089
AUDI,A3 Limousine,1,7,Annet utstyr (other equipment),0,109,0.0
AUDI,A5 SPORTBACK,4,7,Annet utstyr (other equipment),3,69,0.0435
MAZDA,CX-5,4,7,Annet utstyr (other equipment),1,302,0.0033
NISSAN,NOTE,2,7,Annet utstyr (other equipment),6,358,0.0168
FIAT,Punto S7,3,7,Annet utstyr (other equipment),8,91,0.0879
SKODA,RAPID SPACEBACK,1,7,Annet utstyr (other equipment),2,482,0.0041
TOYOTA,AVENSIS STW,1,7,Annet utstyr (other equipment),2,538,0.0037
PEUGEOT,207,3,7,Annet utstyr (other equipment),15,610,0.0246
TOYOTA,Yaris Cross,1,7,Annet utstyr (other equipment),0,261,0.0
HYUNDAI,I30,3,7,Annet utstyr (other equipment),3,164,0.0183
VOLKSWAGEN,PASSAT,3,7,Annet utstyr (other equipment),1001,16654,0.0601
FORD,FIESTA,3,7,Annet utstyr (other equipment),141,8583,0.0164
TOYOTA,YARIS,2,7,Annet utstyr (other equipment),80,15223,0.0053
FORD,MONDEO,3,7,Annet utstyr (other equipment),309,9588,0.0322
MERCEDES-BENZ,E-Klasse,2,7,Annet utstyr (other equipment),56,3761,0.0149
CITROËN,C4,3,7,Annet utstyr (other equipment),214,5303,0.0404
CITROËN,C3,4,7,Annet utstyr (other equipment),66,1932,0.0342
OPEL,ASTRA,4,7,Annet utstyr (other equipment),206,5454,0.0378
FORD,Focus,3,7,Annet utstyr (other equipment),558,15257,0.0366
FORD,FOCUS,2,7,Annet utstyr (other equipment),47,5076,0.0093
NISSAN,Qashqai J11A,4,7,Annet utstyr (other equipment),548,9029,0.0607
VOLVO,XC60,2,7,Annet utstyr (other equipment),30,9732,0.0031
BMW,X1,3,7,Annet utstyr (other equipment),42,5709,0.0074
MERCEDES-BENZ,GLC,2,7,Annet utstyr (other equipment),27,5064,0.0053
PEUGEOT,3008,1,7,Annet utstyr (other equipment),55,7489,0.0073
HONDA,JAZZ,4,7,Annet utstyr (other equipment),54,2120,0.0255
BMW,1-Serie,4,7,Annet utstyr (other equipment),253,6307,0.0401
MAZDA,CX-5,2,7,Annet utstyr (other equipment),35,8955,0.0039
PEUGEOT,308,4,7,Annet utstyr (other equipment),232,4655,0.0498
SKODA,FABIA COMBI,4,7,Annet utstyr (other equipment),190,4252,0.0447
FIAT,500,4,7,Annet utstyr (other equipment),72,2705,0.0266
VOLVO,V40,2,7,Annet utstyr (other equipment),43,6391,0.0067
HONDA,CIVIC,2,7,Annet utstyr (other equipment),10,1171,0.0085
PEUGEOT,107,3,7,Annet utstyr (other equipment),14,862,0.0162
BMW,3-Serie,1,7,Annet utstyr (other equipment),53,4744,0.0112
SUZUKI,SWIFT,2,7,Annet utstyr (other equipment),16,2129,0.0075
SUZUKI,IGNIS,1,7,Annet utstyr (other equipment),7,1716,0.0041
RENAULT,MEGANE SPORT TOURER,4,7,Annet utstyr (other equipment),97,1622,0.0598
OPEL,ASTRA SPORTS TOURER,3,7,Annet utstyr (other equipment),28,2062,0.0136
NISSAN,X-TRAIL,2,7,Annet utstyr (other equipment),22,2651,0.0083
HYUNDAI,Tucson,1,7,Annet utstyr (other equipment),4,2203,0.0018
RENAULT,Captur,3,7,Annet utstyr (other equipment),15,929,0.0161
AUDI,A5 SPORTBACK,2,7,Annet utstyr (other equipment),2,267,0.0075
VOLKSWAGEN,CADDY,3,7,Annet utstyr (other equipment),57,1122,0.0508
AUDI,Q2,2,7,Annet utstyr (other equipment),37,722,0.0512
MAZDA,MAZDA6,1,7,Annet utstyr (other equipment),1,1078,0.0009
NISSAN,NOTE,4,7,Annet utstyr (other equipment),51,1197,0.0426
MITSUBISHI,SPACE STAR,1,7,Annet utstyr (other equipment),1,320,0.0031
KIA,PICANTO,4,7,Annet utstyr (other equipment),39,652,0.0598
RENAULT,Ny Clio,2,7,Annet utstyr (other equipment),9,641,0.014
HYUNDAI,KONA,2,7,Annet utstyr (other equipment),0,42,0.0
CITROËN,C 1,1,7,Annet utstyr (other equipment),0,58,0.0
CHEVROLET,SPARK,2,7,Annet utstyr (other equipment),1,10,0.1
NISSAN,QASHQAI,3,7,Annet utstyr (other equipment),308,10874,0.0283
SUZUKI,SX4 COMBIBACK,1,7,Annet utstyr (other equipment),3,2054,0.0015
BMW,5-Serie,1,7,Annet utstyr (other equipment),26,4543,0.0057
TOYOTA,AVENSIS STW,3,7,Annet utstyr (other equipment),187,12867,0.0145
SKODA,OCTAVIA COMBI,3,7,Annet utstyr (other equipment),617,19319,0.0319
MITSUBISHI,OUTLANDER,1,7,Annet utstyr (other equipment),153,27166,0.0056
HYUNDAI,IX20,3,7,Annet utstyr (other equipment),19,1937,0.0098
DACIA,Duster,1,7,Annet utstyr (other equipment),11,767,0.0143
SUZUKI,VITARA,1,7,Annet utstyr (other equipment),8,3773,0.0021
VOLKSWAGEN,TIGUAN,1,7,Annet utstyr (other equipment),36,8054,0.0045
OPEL,CORSA,4,7,Annet utstyr (other equipment),128,3017,0.0424
RENAULT,CLIO,3,7,Annet utstyr (other equipment),30,1622,0.0185
VOLKSWAGEN,T-Roc,1,7,Annet utstyr (other equipment),34,7258,0.0047
SKODA,RAPID SPACEBACK,3,7,Annet utstyr (other equipment),10,1667,0.006
TOYOTA,Toyota C-HR,1,7,Annet utstyr (other equipment),21,14399,0.0015
BMW,X3,1,7,Annet utstyr (other equipment),11,2884,0.0038
TOYOTA,AURIS,3,7,Annet utstyr (other equipment),313,23427,0.0134
SKODA,KODIAQ,2,7,Annet utstyr (other equipment),13,2105,0.0062
SUZUKI,SX4,4,7,Annet utstyr (other equipment),101,4809,0.021
MAZDA,CX-3,1,7,Annet utstyr (other equipment),28,2711,0.0103
HYUNDAI,I20,3,7,Annet utstyr (other equipment),150,4313,0.0348
VOLVO,V60,2,7,Annet utstyr (other equipment),31,6546,0.0047
SKODA,CITIGO,2,7,Annet utstyr (other equipment),3,474,0.0063
SKODA,RAPID,2,7,Annet utstyr (other equipment),11,1389,0.0079
HYUNDAI,I 10,4,7,Annet utstyr (other equipment),43,982,0.0438
RENAULT,MEGANE,2,7,Annet utstyr (other equipment),3,326,0.0092
SUZUKI,SX4 S-Cross,2,7,Annet utstyr (other equipment),54,2348,0.023
OPEL,INSIGNIA,3,7,Annet utstyr (other equipment),80,3483,0.023
NISSAN,JUKE,2,7,Annet utstyr (other equipment),6,531,0.0113
OPEL,ZAFIRA,4,7,Annet utstyr (other equipment),118,1175,0.1004
MERCEDES-BENZ,B-Klasse,1,7,Annet utstyr (other equipment),14,856,0.0164
HYUNDAI,i10 AC3,2,7,Annet utstyr (other equipment),5,411,0.0122
AUDI,A3 Limousine,3,7,Annet utstyr (other equipment),9,391,0.023
MERCEDES-BENZ,C,1,7,Annet utstyr (other equipment),19,3637,0.0052
NISSAN,MICRA,3,7,Annet utstyr (other equipment),7,871,0.008
AUDI,A3 CABRIOLET,4,7,Annet utstyr (other equipment),11,166,0.0663
CITROËN,C1,2,7,Annet utstyr (other equipment),2,428,0.0047
CITROËN,C3 PICASSO,2,7,Annet utstyr (other equipment),0,46,0.0
SEAT,LEON,4,7,Annet utstyr (other equipment),0,7,0.0
TOYOTA,YARIS,3,7,Annet utstyr (other equipment),297,21128,0.0141
VOLKSWAGEN,PASSAT,2,7,Annet utstyr (other equipment),264,14320,0.0184
MERCEDES-BENZ,E-Klasse,3,7,Annet utstyr (other equipment),258,8181,0.0315
FORD,MONDEO,2,7,Annet utstyr (other equipment),48,5589,0.0086
SUZUKI,SX4 COMBIBACK,4,7,Annet utstyr (other equipment),101,4809,0.021
FORD,FIESTA,2,7,Annet utstyr (other equipment),60,4402,0.0136
RENAULT,Ny Clio,3,7,Annet utstyr (other equipment),30,1622,0.0185
HYUNDAI,I30,4,7,Annet utstyr (other equipment),81,3800,0.0213
FORD,Focus,2,7,Annet utstyr (other equipment),47,5076,0.0093
FORD,FOCUS,3,7,Annet utstyr (other equipment),558,15257,0.0366
MITSUBISHI,OUTLANDER,4,7,Annet utstyr (other equipment),392,10148,0.0386
TOYOTA,VERSO,4,7,Annet utstyr (other equipment),179,2396,0.0747
MERCEDES-BENZ,C,4,7,Annet utstyr (other equipment),425,7755,0.0548
VOLKSWAGEN,TIGUAN,4,7,Annet utstyr (other equipment),328,11058,0.0297
SKODA,KAROQ,1,7,Annet utstyr (other equipment),7,2413,0.0029
VOLVO,XC60,3,7,Annet utstyr (other equipment),144,13968,0.0103
PEUGEOT,207,4,7,Annet utstyr (other equipment),207,5486,0.0377
NISSAN,X-TRAIL,3,7,Annet utstyr (other equipment),56,2381,0.0235
SUZUKI,SX4,1,7,Annet utstyr (other equipment),3,2054,0.0015
BMW,X1,2,7,Annet utstyr (other equipment),22,3404,0.0065
VOLVO,V40,3,7,Annet utstyr (other equipment),205,13394,0.0153
RENAULT,Captur,2,7,Annet utstyr (other equipment),9,1187,0.0076
BMW,X3,4,7,Annet utstyr (other equipment),364,5417,0.0672
BMW,5-Serie,4,7,Annet utstyr (other equipment),379,10877,0.0348
