dmr_make,dmr_model,age_band,n_tests_all,raw_rate_all,standardized_rate_all,unstable_all,n_tests_mechanical,raw_rate_mechanical,standardized_rate_mechanical,unstable_mechanical,n_tests_consumable,raw_rate_consumable,standardized_rate_consumable,unstable_consumable
VOLKSWAGEN,GOLF VARIANT,3,644906,0.7131,0.732,False,644906,0.8128,0.8285,False,644906,0.8293,0.8411,False
VOLKSWAGEN,GOLF VARIANT,4,702042,0.6073,0.6314,False,702042,0.7098,0.733,False,702042,0.7615,0.7791,False
VOLKSWAGEN,Golf Sportsvan,1,693637,0.875,0.8795,False,693637,0.9633,0.9652,False,693637,0.9023,0.9056,False
VOLKSWAGEN,Golf Sportsvan,2,760031,0.8226,0.8319,False,760031,0.9155,0.9218,False,760031,0.8811,0.8867,False
VOLKSWAGEN,Golf Sportsvan,3,644906,0.7131,0.732,False,644906,0.8128,0.8285,False,644906,0.8293,0.8411,False
VOLKSWAGEN,Golf Sportsvan,4,702042,0.6073,0.6314,False,702042,0.7098,0.733,False,702042,0.7615,0.7791,False
VOLKSWAGEN,PASSAT,1,129070,0.8441,0.8737,False,129070,0.9356,0.9618,False,129070,0.8902,0.9019,False
VOLKSWAGEN,PASSAT,2,176131,0.7686,0.8128,False,176131,0.8674,0.901,False,176131,0.8551,0.8833,False
VOLKSWAGEN,PASSAT,3,173856,0.6712,0.7188,False,173856,0.7756,0.8153,False,173856,0.8028,0.838,False
VOLKSWAGEN,PASSAT,4,179641,0.616,0.654,False,179641,0.72,0.751,False,179641,0.7664,0.8001,False
VOLKSWAGEN,PASSAT VARIANT,1,129070,0.8441,0.8737,False,129070,0.9356,0.9618,False,129070,0.8902,0.9019,False
VOLKSWAGEN,PASSAT VARIANT,2,176131,0.7686,0.8128,False,176131,0.8674,0.901,False,176131,0.8551,0.8833,False
VOLKSWAGEN,PASSAT VARIANT,3,173856,0.6712,0.7188,False,173856,0.7756,0.8153,False,173856,0.8028,0.838,False
VOLKSWAGEN,PASSAT VARIANT,4,179641,0.616,0.654,False,179641,0.72,0.751,False,179641,0.7664,0.8001,False
VOLKSWAGEN,POLO,1,487075,0.8048,0.792,False,487075,0.8981,0.8894,False,487075,0.88,0.8712,False
VOLKSWAGEN,POLO,2,549602,0.728,0.7083,False,549602,0.8383,0.8221,False,549602,0.8295,0.8156,False
VOLKSWAGEN,POLO,3,467717,0.6273,0.6064,False,467717,0.7554,0.734,False,467717,0.7581,0.7437,False
VOLKSWAGEN,POLO,4,453217,0.5451,0.5252,False,453217,0.6647,0.6443,False,453217,0.7074,0.6904,False
VOLKSWAGEN,T-Cross,1,26282,0.8637,0.8429,False,26282,0.9544,0.9469,False,26282,0.8965,0.8802,False
VOLKSWAGEN,T-Roc,1,121908,0.8995,0.8952,False,121908,0.9767,0.9746,False,121908,0.9177,0.9148,False
VOLKSWAGEN,T-Roc,2,4501,0.8829,0.8652,False,4501,0.9698,0.9624,False,4501,0.9071,0.8911,False
VOLKSWAGEN,TIGUAN,1,320154,0.8735,0.8792,False,320154,0.951,0.9538,False,320154,0.9118,0.9154,False
VOLKSWAGEN,TIGUAN,2,215326,0.8089,0.8182,False,215326,0.8876,0.8928,False,215326,0.8902,0.8969,False
VOLKSWAGEN,TIGUAN,3,118620,0.7017,0.7192,False,118620,0.7909,0.8045,False,118620,0.8404,0.852,False
VOLKSWAGEN,TIGUAN,4,67681,0.6306,0.6558,False,67681,0.7195,0.741,False,67681,0.7971,0.817,False
VOLKSWAGEN,TOURAN,1,39472,0.8336,0.8405,False,39472,0.9512,0.9559,False,39472,0.8668,0.8708,False
VOLKSWAGEN,TOURAN,2,50827,0.761,0.7822,False,50827,0.8843,0.9012,False,50827,0.8344,0.8472,False
VOLKSWAGEN,TOURAN,3,66409,0.6778,0.7088,False,66409,0.7902,0.8147,False,66409,0.8026,0.8242,False
VOLKSWAGEN,TOURAN,4,89748,0.5782,0.6157,False,89748,0.6829,0.7176,False,89748,0.7457,0.7755,False
VOLKSWAGEN,UP!,1,126225,0.8506,0.8147,False,126225,0.9495,0.9297,False,126225,0.8875,0.8625,False
VOLKSWAGEN,UP!,2,193174,0.7956,0.7483,False,193174,0.9025,0.8716,False,193174,0.8632,0.8294,False
VOLKSWAGEN,UP!,3,128355,0.7631,0.7069,False,128355,0.869,0.8286,False,128355,0.8497,0.8104,False
VOLKSWAGEN,UP!,4,4818,0.7177,0.6658,False,4818,0.8352,0.8002,False,4818,0.8254,0.7868,False
VOLVO,V40,1,126750,0.7925,0.7961,False,126750,0.8934,0.8955,False,126750,0.8739,0.8763,False
VOLVO,V40,2,167485,0.7191,0.7322,False,167485,0.8283,0.8367,False,167485,0.8358,0.8458,False
VOLVO,V40,3,62834,0.6674,0.6867,False,62834,0.7806,0.7944,False,62834,0.8013,0.8162,False
VOLVO,V40,4,536,0.597,0.6095,False,536,0.722,0.7317,False,536,0.7425,0.7547,False
VOLVO,V50,1,3,0.3333,,True,3,0.3333,,True,3,0.6667,,True
VOLVO,V50,2,1398,0.6316,0.6667,False,1398,0.7582,0.7943,False,1398,0.7768,0.7977,False
VOLVO,V50,3,31633,0.579,0.6262,False,31633,0.7079,0.7542,False,31633,0.7316,0.7668,False
VOLVO,V50,4,70312,0.5489,0.5921,False,70312,0.6722,0.716,False,70312,0.7004,0.7336,False
VOLVO,V60,1,43623,0.8302,0.848,False,43623,0.9504,0.9602,False,43623,0.8648,0.8769,False
VOLVO,V60,2,41525,0.7629,0.7994,False,41525,0.892,0.9163,False,41525,0.8322,0.8554,False
VOLVO,V60,3,35876,0.7001,0.737,False,35876,0.8352,0.8637,False,35876,0.7976,0.8221,False
VOLVO,V60,4,5964,0.6729,0.704,False,5964,0.8087,0.8359,False,5964,0.7752,0.8011,False
VOLVO,V70,1,2537,0.8471,0.8695,False,2537,0.9527,0.9641,False,2537,0.8758,0.8951,False
VOLVO,V70,2,16609,0.7892,0.8141,False,16609,0.9099,0.9243,False,16609,0.8494,0.8672,False
VOLVO,V70,3,24510,0.722,0.7676,False,24510,0.8672,0.894,False,24510,0.7952,0.8319,False
VOLVO,V70,4,49882,0.6437,0.693,False,49882,0.7923,0.8353,False,49882,0.7388,0.7731,False
VOLVO,V90,1,33484,0.8482,0.8608,False,33484,0.9521,0.9611,False,33484,0.885,0.8911,False
VOLVO,V90,2,6265,0.804,0.8222,False,6265,0.8905,0.9034,False,6265,0.8881,0.897,False
VOLVO,V90,3,6,0.5,,True,6,0.6667,,True,6,0.5,,True
VOLVO,V90,4,3,0.3333,,True,3,0.6667,,True,3,0.3333,,True
VOLVO,XC40,1,90138,0.8906,0.8881,False,90138,0.9748,0.973,False,90138,0.9117,0.9106,False
VOLVO,XC40,2,1471,0.8572,0.8517,False,1471,0.9572,0.9526,False,1471,0.8899,0.8862,False
VOLVO,XC40,3,2,1.0,,True,2,1.0,,True,2,1.0,,True
VOLVO,XC60,1,140248,0.8575,0.8698,False,140248,0.9587,0.9645,False,140248,0.8876,0.8961,False
VOLVO,XC60,2,130318,0.7689,0.7946,False,130318,0.8751,0.8926,False,130318,0.8564,0.8718,False
VOLVO,XC60,3,64447,0.7158,0.747,False,64447,0.8271,0.8479,False,64447,0.8282,0.8504,False
VOLVO,XC60,4,29544,0.6821,0.7172,False,29544,0.7978,0.8251,False,29544,0.8016,0.828,False
VOLVO,XC90,1,67785,0.8454,0.8568,False,67785,0.949,0.9572,False,67785,0.8845,0.8898,False
VOLVO,XC90,2,41869,0.7833,0.8068,False,41869,0.881,0.8993,False,41869,0.8672,0.88,False
VOLVO,XC90,3,41360,0.6646,0.7082,False,41360,0.8084,0.844,False,41360,0.7666,0.797,False
VOLVO,XC90,4,52865,0.607,0.6506,False,52865,0.7415,0.7846,False,52865,0.7253,0.7548,False
