dmr_make,dmr_model,age_band,strata_merged,n_tests,pass_rate,reference_weight
SKODA,KODIAQ,2,6,111,0.8829,0.0189
SKODA,OCTAVIA,1,1,27047,0.921,0.3006
SKODA,OCTAVIA,1,2,90389,0.875,0.5074
SKODA,OCTAVIA,1,3,47864,0.8226,0.1467
SKODA,OCTAVIA,1,4,19063,0.7976,0.0315
SKODA,OCTAVIA,1,5,10018,0.785,0.0089
SKODA,OCTAVIA,1,6,10945,0.7532,0.0049
SKODA,OCTAVIA,2,1,5101,0.9151,0.0994
SKODA,OCTAVIA,2,2,41771,0.8645,0.3905
SKODA,OCTAVIA,2,3,67790,0.8063,0.3331
SKODA,OCTAVIA,2,4,43278,0.7623,0.1222
SKODA,OCTAVIA,2,5,21334,0.7359,0.036
SKODA,OCTAVIA,2,6,27738,0.7234,0.0189
SKODA,OCTAVIA,3,1,1395,0.8495,0.0416
SKODA,OCTAVIA,3,2,12914,0.7959,0.2241
SKODA,OCTAVIA,3,3,33817,0.7304,0.3476
SKODA,OCTAVIA,3,4,39525,0.6827,0.2389
SKODA,OCTAVIA,3,5,25834,0.6484,0.099
SKODA,OCTAVIA,3,6,26833,0.6351,0.0488
SKODA,OCTAVIA,4,1,700,0.8229,0.0227
SKODA,OCTAVIA,4,2,5939,0.7321,0.1383
SKODA,OCTAVIA,4,3,17569,0.6632,0.2841
SKODA,OCTAVIA,4,4,29319,0.6055,0.2883
SKODA,OCTAVIA,4,5,28717,0.5703,0.167
SKODA,OCTAVIA,4,6,32539,0.5551,0.0996
SKODA,OCTAVIA COMBI,1,1,27047,0.921,0.3006
SKODA,OCTAVIA COMBI,1,2,90389,0.875,0.5074
SKODA,OCTAVIA COMBI,1,3,47864,0.8226,0.1467
SKODA,OCTAVIA COMBI,1,4,19063,0.7976,0.0315
SKODA,OCTAVIA COMBI,1,5,10018,0.785,0.0089
SKODA,OCTAVIA COMBI,1,6,10945,0.7532,0.0049
SKODA,OCTAVIA COMBI,2,1,5101,0.9151,0.0994
SKODA,OCTAVIA COMBI,2,2,41771,0.8645,0.3905
SKODA,OCTAVIA COMBI,2,3,67790,0.8063,0.3331
SKODA,OCTAVIA COMBI,2,4,43278,0.7623,0.1222
SKODA,OCTAVIA COMBI,2,5,21334,0.7359,0.036
SKODA,OCTAVIA COMBI,2,6,27738,0.7234,0.0189
SKODA,OCTAVIA COMBI,3,1,1395,0.8495,0.0416
SKODA,OCTAVIA COMBI,3,2,12914,0.7959,0.2241
SKODA,OCTAVIA COMBI,3,3,33817,0.7304,0.3476
SKODA,OCTAVIA COMBI,3,4,39525,0.6827,0.2389
SKODA,OCTAVIA COMBI,3,5,25834,0.6484,0.099
SKODA,OCTAVIA COMBI,3,6,26833,0.6351,0.0488
SKODA,OCTAVIA COMBI,4,1,700,0.8229,0.0227
SKODA,OCTAVIA COMBI,4,2,5939,0.7321,0.1383
SKODA,OCTAVIA COMBI,4,3,17569,0.6632,0.2841
SKODA,OCTAVIA COMBI,4,4,29319,0.6055,0.2883
SKODA,OCTAVIA COMBI,4,5,28717,0.5703,0.167
SKODA,OCTAVIA COMBI,4,6,32539,0.5551,0.0996
SKODA,RAPID,1,1,5119,0.8677,0.3006
SKODA,RAPID,1,2,13487,0.8019,0.5074
SKODA,RAPID,1,3,4885,0.7556,0.1467
SKODA,RAPID,1,4,1352,0.716,0.0315
SKODA,RAPID,1,5,715,0.7315,0.0089
SKODA,RAPID,1,6,886,0.7302,0.0049
SKODA,RAPID,2,1,2771,0.8694,0.0994
SKODA,RAPID,2,2,15285,0.7946,0.3905
SKODA,RAPID,2,3,15385,0.7219,0.3331
SKODA,RAPID,2,4,5833,0.671,0.1222
SKODA,RAPID,2,5,2302,0.6364,0.036
SKODA,RAPID,2,6,3074,0.6627,0.0189
SKODA,RAPID,3,1,507,0.8323,0.0416
SKODA,RAPID,3,2,3343,0.7798,0.2241
SKODA,RAPID,3,3,5688,0.7018,0.3476
SKODA,RAPID,3,4,3789,0.6463,0.2389
SKODA,RAPID,3,5,1493,0.6122,0.099
SKODA,RAPID,3,6,1382,0.6056,0.0488
SKODA,RAPID SPACEBACK,1,1,5119,0.8677,0.3006
SKODA,RAPID SPACEBACK,1,2,13487,0.8019,0.5074
SKODA,RAPID SPACEBACK,1,3,4885,0.7556,0.1467
SKODA,RAPID SPACEBACK,1,4,1352,0.716,0.0315
SKODA,RAPID SPACEBACK,1,5,715,0.7315,0.0089
SKODA,RAPID SPACEBACK,1,6,886,0.7302,0.0049
SKODA,RAPID SPACEBACK,2,1,2771,0.8694,0.0994
SKODA,RAPID SPACEBACK,2,2,15285,0.7946,0.3905
SKODA,RAPID SPACEBACK,2,3,15385,0.7219,0.3331
SKODA,RAPID SPACEBACK,2,4,5833,0.671,0.1222
SKODA,RAPID SPACEBACK,2,5,2302,0.6364,0.036
SKODA,RAPID SPACEBACK,2,6,3074,0.6627,0.0189
SKODA,RAPID SPACEBACK,3,1,507,0.8323,0.0416
SKODA,RAPID SPACEBACK,3,2,3343,0.7798,0.2241
SKODA,RAPID SPACEBACK,3,3,5688,0.7018,0.3476
SKODA,RAPID SPACEBACK,3,4,3789,0.6463,0.2389
SKODA,RAPID SPACEBACK,3,5,1493,0.6122,0.099
SKODA,RAPID SPACEBACK,3,6,1382,0.6056,0.0488
SKODA,SCALA,1,1,3247,0.8913,0.3006
SKODA,SCALA,1,2,4166,0.8442,0.5074
SKODA,SCALA,1,3+4+5+6,673,0.7875,0.192
SKODA,SUPERB,1,1,8817,0.9039,0.3006
SKODA,SUPERB,1,2,33743,0.8577,0.5074
SKODA,SUPERB,1,3,23114,0.8131,0.1467
SKODA,SUPERB,1,4,10204,0.8025,0.0315
SKODA,SUPERB,1,5,4926,0.8177,0.0089
SKODA,SUPERB,1,6,4824,0.8043,0.0049
SKODA,SUPERB,2,1,1573,0.8938,0.0994
SKODA,SUPERB,2,2,12383,0.8407,0.3905
SKODA,SUPERB,2,3,21605,0.7788,0.3331
SKODA,SUPERB,2,4,15221,0.7478,0.1222
SKODA,SUPERB,2,5,8027,0.7481,0.036
SKODA,SUPERB,2,6,11413,0.7274,0.0189
SKODA,SUPERB,3,1,335,0.8448,0.0416
SKODA,SUPERB,3,2,3179,0.7814,0.2241
SKODA,SUPERB,3,3,8471,0.7143,0.3476
SKODA,SUPERB,3,4,10384,0.6655,0.2389
SKODA,SUPERB,3,5,7792,0.6395,0.099
SKODA,SUPERB,3,6,9855,0.6359,0.0488
SKODA,SUPERB,4,1+2,735,0.7565,0.161
SKODA,SUPERB,4,3,2001,0.6517,0.2841
SKODA,SUPERB,4,4,3673,0.6387,0.2883
SKODA,SUPERB,4,5,3836,0.6168,0.167
SKODA,SUPERB,4,6,4682,0.6032,0.0996
SKODA,SUPERB COMBI,1,1,8817,0.9039,0.3006
SKODA,SUPERB COMBI,1,2,33743,0.8577,0.5074
SKODA,SUPERB COMBI,1,3,23114,0.8131,0.1467
SKODA,SUPERB COMBI,1,4,10204,0.8025,0.0315
SKODA,SUPERB COMBI,1,5,4926,0.8177,0.0089
SKODA,SUPERB COMBI,1,6,4824,0.8043,0.0049
SKODA,SUPERB COMBI,2,1,1573,0.8938,0.0994
SKODA,SUPERB COMBI,2,2,12383,0.8407,0.3905
SKODA,SUPERB COMBI,2,3,21605,0.7788,0.3331
SKODA,SUPERB COMBI,2,4,15221,0.7478,0.1222
SKODA,SUPERB COMBI,2,5,8027,0.7481,0.036
SKODA,SUPERB COMBI,2,6,11413,0.7274,0.0189
SKODA,SUPERB COMBI,3,1,335,0.8448,0.0416
SKODA,SUPERB COMBI,3,2,3179,0.7814,0.2241
SKODA,SUPERB COMBI,3,3,8471,0.7143,0.3476
SKODA,SUPERB COMBI,3,4,10384,0.6655,0.2389
SKODA,SUPERB COMBI,3,5,7792,0.6395,0.099
SKODA,SUPERB COMBI,3,6,9855,0.6359,0.0488
SKODA,SUPERB COMBI,4,1+2,735,0.7565,0.161
SKODA,SUPERB COMBI,4,3,2001,0.6517,0.2841
SKODA,SUPERB COMBI,4,4,3673,0.6387,0.2883
SKODA,SUPERB COMBI,4,5,3836,0.6168,0.167
SKODA,SUPERB COMBI,4,6,4682,0.6032,0.0996
SUZUKI,ALTO,1,1,423,0.8747,0.3006
SUZUKI,ALTO,1,2,397,0.7229,0.5074
SUZUKI,ALTO,1,3+4+5+6,103,0.6893,0.192
SUZUKI,ALTO,2,1,16863,0.8258,0.0994
SUZUKI,ALTO,2,2,28812,0.7206,0.3905
SUZUKI,ALTO,2,3,11575,0.6117,0.3331
SUZUKI,ALTO,2,4,2335,0.5782,0.1222
SUZUKI,ALTO,2,5+6,487,0.5318,0.0549
SUZUKI,ALTO,3,1,12892,0.8,0.0416
SUZUKI,ALTO,3,2,35401,0.7062,0.2241
SUZUKI,ALTO,3,3,25036,0.6034,0.3476
SUZUKI,ALTO,3,4,7707,0.5338,0.2389
SUZUKI,ALTO,3,5,1372,0.5226,0.099
SUZUKI,ALTO,3,6,306,0.5327,0.0488
SUZUKI,ALTO,4,1,3811,0.7683,0.0227
SUZUKI,ALTO,4,2,13212,0.6639,0.1383
SUZUKI,ALTO,4,3,14082,0.5716,0.2841
SUZUKI,ALTO,4,4,6243,0.5159,0.2883
SUZUKI,ALTO,4,5,1341,0.5123,0.167
SUZUKI,ALTO,4,6,233,0.5622,0.0996
SUZUKI,BALENO,1,1,6250,0.8331,0.3006
SUZUKI,BALENO,1,2,7682,0.7403,0.5074
SUZUKI,BALENO,1,3,1489,0.6662,0.1467
SUZUKI,BALENO,1,4+5+6,213,0.6291,0.0454
SUZUKI,BALENO,2,1,1343,0.822,0.0994
SUZUKI,BALENO,2,2,4090,0.7377,0.3905
SUZUKI,BALENO,2,3,2149,0.657,0.3331
SUZUKI,BALENO,2,4+5+6,499,0.6052,0.1771
SUZUKI,Celerio,1,1,30072,0.8924,0.3006
SUZUKI,Celerio,1,2,17666,0.8395,0.5074
SUZUKI,Celerio,1,3,2801,0.7897,0.1467
SUZUKI,Celerio,1,4+5+6,520,0.7096,0.0454
SUZUKI,Celerio,2,1,17076,0.884,0.0994
SUZUKI,Celerio,2,2,22917,0.8219,0.3905
SUZUKI,Celerio,2,3,7587,0.7597,0.3331
SUZUKI,Celerio,2,4,1618,0.7058,0.1222
SUZUKI,Celerio,2,5,338,0.6568,0.036
SUZUKI,Celerio,2,6,103,0.7087,0.0189
SUZUKI,Celerio,3,1,556,0.8363,0.0416
SUZUKI,Celerio,3,2,1169,0.7853,0.2241
SUZUKI,Celerio,3,3,669,0.7429,0.3476
SUZUKI,Celerio,3,4+5+6,276,0.6775,0.3867
SUZUKI,IGNIS,1,1,29245,0.8745,0.3006
SUZUKI,IGNIS,1,2,16254,0.8121,0.5074
SUZUKI,IGNIS,1,3,1809,0.7562,0.1467
SUZUKI,IGNIS,1,4+5+6,193,0.7047,0.0454
SUZUKI,IGNIS,2,1,3906,0.8487,0.0994
SUZUKI,IGNIS,2,2,5670,0.7758,0.3905
SUZUKI,IGNIS,2,3,1447,0.7125,0.3331
SUZUKI,IGNIS,2,4+5+6,240,0.6542,0.1771
SUZUKI,IGNIS,4,1,238,0.7689,0.0227
SUZUKI,IGNIS,4,2,1479,0.6667,0.1383
SUZUKI,IGNIS,4,3,2139,0.5699,0.2841
SUZUKI,IGNIS,4,4,1368,0.5234,0.2883
SUZUKI,IGNIS,4,5+6,447,0.4877,0.2665
SUZUKI,SPLASH,2,1,4836,0.8513,0.0994
SUZUKI,SPLASH,2,2,7938,0.7396,0.3905
SUZUKI,SPLASH,2,3,2811,0.6158,0.3331
SUZUKI,SPLASH,2,4,555,0.5315,0.1222
SUZUKI,SPLASH,2,5+6,109,0.5138,0.0549
SUZUKI,SPLASH,3,1,5173,0.802,0.0416
SUZUKI,SPLASH,3,2,14340,0.6858,0.2241
SUZUKI,SPLASH,3,3,8549,0.5607,0.3476
SUZUKI,SPLASH,3,4,2629,0.5086,0.2389
SUZUKI,SPLASH,3,5,486,0.4588,0.099
SUZUKI,SPLASH,3,6,111,0.4414,0.0488
SUZUKI,SPLASH,4,1,1745,0.7249,0.0227
SUZUKI,SPLASH,4,2,8020,0.6067,0.1383
SUZUKI,SPLASH,4,3,8173,0.5096,0.2841
SUZUKI,SPLASH,4,4,3557,0.4613,0.2883
SUZUKI,SPLASH,4,5,911,0.4468,0.167
SUZUKI,SPLASH,4,6,179,0.4413,0.0996
SUZUKI,SWIFT,1,1,49118,0.8863,0.3006
SUZUKI,SWIFT,1,2,52959,0.8361,0.5074
SUZUKI,SWIFT,1,3,8971,0.7708,0.1467
SUZUKI,SWIFT,1,4,1047,0.7125,0.0315
SUZUKI,SWIFT,1,5+6,207,0.715,0.0139
SUZUKI,SWIFT,2,1,19390,0.878,0.0994
SUZUKI,SWIFT,2,2,59978,0.7944,0.3905
SUZUKI,SWIFT,2,3,33080,0.6956,0.3331
SUZUKI,SWIFT,2,4,7394,0.6197,0.1222
SUZUKI,SWIFT,2,5,1185,0.5975,0.036
SUZUKI,SWIFT,2,6,302,0.5596,0.0189
SUZUKI,SWIFT,3,1,6073,0.8467,0.0416
SUZUKI,SWIFT,3,2,30813,0.7467,0.2241
SUZUKI,SWIFT,3,3,39054,0.637,0.3476
SUZUKI,SWIFT,3,4,17869,0.5698,0.2389
SUZUKI,SWIFT,3,5,4064,0.5389,0.099
SUZUKI,SWIFT,3,6,943,0.5249,0.0488
SUZUKI,SWIFT,4,1,3086,0.7557,0.0227
SUZUKI,SWIFT,4,2,19686,0.6432,0.1383
SUZUKI,SWIFT,4,3,41059,0.539,0.2841
SUZUKI,SWIFT,4,4,33546,0.4852,0.2883
SUZUKI,SWIFT,4,5,10617,0.4595,0.167
SUZUKI,SWIFT,4,6,2063,0.4474,0.0996
SUZUKI,SX4,1,1,11131,0.8991,0.3006
SUZUKI,SX4,1,2,15805,0.8521,0.5074
SUZUKI,SX4,1,3,3128,0.7871,0.1467
SUZUKI,SX4,1,4+5+6,417,0.7098,0.0454
SUZUKI,SX4,2,1,4820,0.8766,0.0994
SUZUKI,SX4,2,2,21992,0.8167,0.3905
SUZUKI,SX4,2,3,15926,0.734,0.3331
SUZUKI,SX4,2,4,4277,0.6696,0.1222
SUZUKI,SX4,2,5,735,0.5823,0.036
SUZUKI,SX4,2,6,187,0.5829,0.0189
SUZUKI,SX4,3,1,1759,0.7811,0.0416
SUZUKI,SX4,3,2,10690,0.7093,0.2241
SUZUKI,SX4,3,3,13959,0.6225,0.3476
SUZUKI,SX4,3,4,6631,0.5587,0.2389
SUZUKI,SX4,3,5,1652,0.5218,0.099
SUZUKI,SX4,3,6,396,0.5076,0.0488
SUZUKI,SX4,4,1,624,0.7612,0.0227
SUZUKI,SX4,4,2,5702,0.6342,0.1383
SUZUKI,SX4,4,3,12572,0.5509,0.2841
SUZUKI,SX4,4,4,10347,0.4836,0.2883
SUZUKI,SX4,4,5,3630,0.4573,0.167
SUZUKI,SX4,4,6,854,0.4473,0.0996
SUZUKI,SX4 COMBIBACK,1,1,11131,0.8991,0.3006
SUZUKI,SX4 COMBIBACK,1,2,15805,0.8521,0.5074
SUZUKI,SX4 COMBIBACK,1,3,3128,0.7871,0.1467
SUZUKI,SX4 COMBIBACK,1,4+5+6,417,0.7098,0.0454
SUZUKI,SX4 COMBIBACK,2,1,4820,0.8766,0.0994
SUZUKI,SX4 COMBIBACK,2,2,21992,0.8167,0.3905
SUZUKI,SX4 COMBIBACK,2,3,15926,0.734,0.3331
SUZUKI,SX4 COMBIBACK,2,4,4277,0.6696,0.1222
SUZUKI,SX4 COMBIBACK,2,5,735,0.5823,0.036
SUZUKI,SX4 COMBIBACK,2,6,187,0.5829,0.0189
SUZUKI,SX4 COMBIBACK,3,1,1759,0.7811,0.0416
SUZUKI,SX4 COMBIBACK,3,2,10690,0.7093,0.2241
SUZUKI,SX4 COMBIBACK,3,3,13959,0.6225,0.3476
SUZUKI,SX4 COMBIBACK,3,4,6631,0.5587,0.2389
SUZUKI,SX4 COMBIBACK,3,5,1652,0.5218,0.099
SUZUKI,SX4 COMBIBACK,3,6,396,0.5076,0.0488
SUZUKI,SX4 COMBIBACK,4,1,624,0.7612,0.0227
SUZUKI,SX4 COMBIBACK,4,2,5702,0.6342,0.1383
SUZUKI,SX4 COMBIBACK,4,3,12572,0.5509,0.2841
SUZUKI,SX4 COMBIBACK,4,4,10347,0.4836,0.2883
SUZUKI,SX4 COMBIBACK,4,5,3630,0.4573,0.167
SUZUKI,SX4 COMBIBACK,4,6,854,0.4473,0.0996
SUZUKI,VITARA,1,1,40895,0.9169,0.3006
SUZUKI,VITARA,1,2,68777,0.8543,0.5074
SUZUKI,VITARA,1,3,13812,0.7649,0.1467
SUZUKI,VITARA,1,4,1397,0.6951,0.0315
SUZUKI,VITARA,1,5+6,220,0.6636,0.0139
SUZUKI,VITARA,2,1,6114,0.914,0.0994
SUZUKI,VITARA,2,2,29878,0.8452,0.3905
SUZUKI,VITARA,2,3,20686,0.7621,0.3331
SUZUKI,VITARA,2,4,5142,0.6851,0.1222
SUZUKI,VITARA,2,5,762,0.6155,0.036
SUZUKI,VITARA,2,6,192,0.5938,0.0189
SUZUKI,VITARA,3,1+2,668,0.8503,0.2657
SUZUKI,VITARA,3,3,912,0.7588,0.3476
SUZUKI,VITARA,3,4,429,0.6807,0.2389
SUZUKI,VITARA,3,5+6,135,0.6889,0.1479
SUZUKI,VITARA,4,1+2+3,419,0.6897,0.4451
SUZUKI,VITARA,4,4,220,0.5591,0.2883
SUZUKI,VITARA,4,5+6,113,0.5929,0.2665
TOYOTA,AURIS,1,1,27220,0.8839,0.3006
TOYOTA,AURIS,1,2,46448,0.8343,0.5074
TOYOTA,AURIS,1,3,18832,0.7844,0.1467
TOYOTA,AURIS,1,4,9947,0.7779,0.0315
TOYOTA,AURIS,1,5,6413,0.7759,0.0089
TOYOTA,AURIS,1,6,7335,0.7523,0.0049
TOYOTA,AURIS,2,1,16451,0.8902,0.0994
TOYOTA,AURIS,2,2,64291,0.8306,0.3905
TOYOTA,AURIS,2,3,48738,0.7691,0.3331
TOYOTA,AURIS,2,4,20750,0.7374,0.1222
TOYOTA,AURIS,2,5,12002,0.75,0.036
TOYOTA,AURIS,2,6,25622,0.7416,0.0189
TOYOTA,AURIS,3,1,5461,0.8577,0.0416
TOYOTA,AURIS,3,2,34281,0.7854,0.2241
TOYOTA,AURIS,3,3,47359,0.7047,0.3476
TOYOTA,AURIS,3,4,25767,0.66,0.2389
TOYOTA,AURIS,3,5,9905,0.6441,0.099
TOYOTA,AURIS,3,6,11701,0.6839,0.0488
TOYOTA,AURIS,4,1,3042,0.83,0.0227
TOYOTA,AURIS,4,2,23116,0.7407,0.1383
TOYOTA,AURIS,4,3,50260,0.6449,0.2841
TOYOTA,AURIS,4,4,45134,0.5742,0.2883
TOYOTA,AURIS,4,5,20168,0.5336,0.167
TOYOTA,AURIS,4,6,7973,0.5228,0.0996
TOYOTA,AVENSIS,1,1,2172,0.924,0.3006
TOYOTA,AVENSIS,1,2,6425,0.8708,0.5074
TOYOTA,AVENSIS,1,3,4385,0.8306,0.1467
TOYOTA,AVENSIS,1,4,2181,0.7973,0.0315
TOYOTA,AVENSIS,1,5,1357,0.759,0.0089
TOYOTA,AVENSIS,1,6,1453,0.7144,0.0049
TOYOTA,AVENSIS,2,1,1320,0.9197,0.0994
TOYOTA,AVENSIS,2,2,7759,0.85,0.3905
TOYOTA,AVENSIS,2,3,10936,0.8068,0.3331
TOYOTA,AVENSIS,2,4,7473,0.7563,0.1222
TOYOTA,AVENSIS,2,5,4368,0.7271,0.036
TOYOTA,AVENSIS,2,6,7680,0.6802,0.0189
TOYOTA,AVENSIS,3,1,568,0.8504,0.0416
TOYOTA,AVENSIS,3,2,5485,0.8177,0.2241
TOYOTA,AVENSIS,3,3,12681,0.7469,0.3476
TOYOTA,AVENSIS,3,4,13304,0.6943,0.2389
TOYOTA,AVENSIS,3,5,8780,0.662,0.099
TOYOTA,AVENSIS,3,6,12653,0.6315,0.0488
TOYOTA,AVENSIS,4,1,584,0.8664,0.0227
TOYOTA,AVENSIS,4,2,6147,0.7719,0.1383
TOYOTA,AVENSIS,4,3,17103,0.6777,0.2841
TOYOTA,AVENSIS,4,4,24233,0.6095,0.2883
TOYOTA,AVENSIS,4,5,19376,0.5784,0.167
TOYOTA,AVENSIS,4,6,21955,0.5618,0.0996
TOYOTA,AVENSIS STW,1,1,2172,0.924,0.3006
TOYOTA,AVENSIS STW,1,2,6425,0.8708,0.5074
TOYOTA,AVENSIS STW,1,3,4385,0.8306,0.1467
TOYOTA,AVENSIS STW,1,4,2181,0.7973,0.0315
TOYOTA,AVENSIS STW,1,5,1357,0.759,0.0089
TOYOTA,AVENSIS STW,1,6,1453,0.7144,0.0049
TOYOTA,AVENSIS STW,2,1,1320,0.9197,0.0994
TOYOTA,AVENSIS STW,2,2,7759,0.85,0.3905
TOYOTA,AVENSIS STW,2,3,10936,0.8068,0.3331
TOYOTA,AVENSIS STW,2,4,7473,0.7563,0.1222
TOYOTA,AVENSIS STW,2,5,4368,0.7271,0.036
TOYOTA,AVENSIS STW,2,6,7680,0.6802,0.0189
TOYOTA,AVENSIS STW,3,1,568,0.8504,0.0416
TOYOTA,AVENSIS STW,3,2,5485,0.8177,0.2241
TOYOTA,AVENSIS STW,3,3,12681,0.7469,0.3476
TOYOTA,AVENSIS STW,3,4,13304,0.6943,0.2389
TOYOTA,AVENSIS STW,3,5,8780,0.662,0.099
TOYOTA,AVENSIS STW,3,6,12653,0.6315,0.0488
TOYOTA,AVENSIS STW,4,1,584,0.8664,0.0227
TOYOTA,AVENSIS STW,4,2,6147,0.7719,0.1383
TOYOTA,AVENSIS STW,4,3,17103,0.6777,0.2841
TOYOTA,AVENSIS STW,4,4,24233,0.6095,0.2883
TOYOTA,AVENSIS STW,4,5,19376,0.5784,0.167
TOYOTA,AVENSIS STW,4,6,21955,0.5618,0.0996
TOYOTA,AYGO,1,1,140486,0.8904,0.3006
TOYOTA,AYGO,1,2,92018,0.8377,0.5074
TOYOTA,AYGO,1,3,11075,0.7726,0.1467
TOYOTA,AYGO,1,4,1183,0.6982,0.0315
TOYOTA,AYGO,1,5,236,0.6017,0.0089
TOYOTA,AYGO,1,6,101,0.5149,0.0049
TOYOTA,AYGO,2,1,59966,0.8752,0.0994
TOYOTA,AYGO,2,2,126526,0.8165,0.3905
TOYOTA,AYGO,2,3,47008,0.7321,0.3331
TOYOTA,AYGO,2,4,8060,0.6608,0.1222
TOYOTA,AYGO,2,5,1243,0.6291,0.036
TOYOTA,AYGO,2,6,341,0.5601,0.0189
TOYOTA,AYGO,3,1,18251,0.8241,0.0416
TOYOTA,AYGO,3,2,72762,0.7413,0.2241
TOYOTA,AYGO,3,3,63384,0.6436,0.3476
TOYOTA,AYGO,3,4,19719,0.5769,0.2389
TOYOTA,AYGO,3,5,3837,0.5322,0.099
TOYOTA,AYGO,3,6,855,0.5111,0.0488
TOYOTA,AYGO,4,1,10055,0.7681,0.0227
TOYOTA,AYGO,4,2,45904,0.6651,0.1383
TOYOTA,AYGO,4,3,67157,0.5641,0.2841
TOYOTA,AYGO,4,4,40093,0.504,0.2883
TOYOTA,AYGO,4,5,11517,0.4732,0.167
TOYOTA,AYGO,4,6,2701,0.4569,0.0996
TOYOTA,AYGO 3/5-DØRS,1,1,140486,0.8904,0.3006
TOYOTA,AYGO 3/5-DØRS,1,2,92018,0.8377,0.5074
TOYOTA,AYGO 3/5-DØRS,1,3,11075,0.7726,0.1467
TOYOTA,AYGO 3/5-DØRS,1,4,1183,0.6982,0.0315
TOYOTA,AYGO 3/5-DØRS,1,5,236,0.6017,0.0089
TOYOTA,AYGO 3/5-DØRS,1,6,101,0.5149,0.0049
TOYOTA,AYGO 3/5-DØRS,2,1,59966,0.8752,0.0994
TOYOTA,AYGO 3/5-DØRS,2,2,126526,0.8165,0.3905
TOYOTA,AYGO 3/5-DØRS,2,3,47008,0.7321,0.3331
TOYOTA,AYGO 3/5-DØRS,2,4,8060,0.6608,0.1222
TOYOTA,AYGO 3/5-DØRS,2,5,1243,0.6291,0.036
TOYOTA,AYGO 3/5-DØRS,2,6,341,0.5601,0.0189
TOYOTA,AYGO 3/5-DØRS,3,1,18251,0.8241,0.0416
TOYOTA,AYGO 3/5-DØRS,3,2,72762,0.7413,0.2241
TOYOTA,AYGO 3/5-DØRS,3,3,63384,0.6436,0.3476
TOYOTA,AYGO 3/5-DØRS,3,4,19719,0.5769,0.2389
TOYOTA,AYGO 3/5-DØRS,3,5,3837,0.5322,0.099
TOYOTA,AYGO 3/5-DØRS,3,6,855,0.5111,0.0488
TOYOTA,AYGO 3/5-DØRS,4,1,10055,0.7681,0.0227
TOYOTA,AYGO 3/5-DØRS,4,2,45904,0.6651,0.1383
TOYOTA,AYGO 3/5-DØRS,4,3,67157,0.5641,0.2841
TOYOTA,AYGO 3/5-DØRS,4,4,40093,0.504,0.2883
TOYOTA,AYGO 3/5-DØRS,4,5,11517,0.4732,0.167
TOYOTA,AYGO 3/5-DØRS,4,6,2701,0.4569,0.0996
TOYOTA,AYGO 5-DØRS,1,1,140486,0.8904,0.3006
TOYOTA,AYGO 5-DØRS,1,2,92018,0.8377,0.5074
TOYOTA,AYGO 5-DØRS,1,3,11075,0.7726,0.1467
TOYOTA,AYGO 5-DØRS,1,4,1183,0.6982,0.0315
TOYOTA,AYGO 5-DØRS,1,5,236,0.6017,0.0089
TOYOTA,AYGO 5-DØRS,1,6,101,0.5149,0.0049
TOYOTA,AYGO 5-DØRS,2,1,59966,0.8752,0.0994
TOYOTA,AYGO 5-DØRS,2,2,126526,0.8165,0.3905
TOYOTA,AYGO 5-DØRS,2,3,47008,0.7321,0.3331
TOYOTA,AYGO 5-DØRS,2,4,8060,0.6608,0.1222
TOYOTA,AYGO 5-DØRS,2,5,1243,0.6291,0.036
TOYOTA,AYGO 5-DØRS,2,6,341,0.5601,0.0189
TOYOTA,AYGO 5-DØRS,3,1,18251,0.8241,0.0416
TOYOTA,AYGO 5-DØRS,3,2,72762,0.7413,0.2241
TOYOTA,AYGO 5-DØRS,3,3,63384,0.6436,0.3476
TOYOTA,AYGO 5-DØRS,3,4,19719,0.5769,0.2389
TOYOTA,AYGO 5-DØRS,3,5,3837,0.5322,0.099
TOYOTA,AYGO 5-DØRS,3,6,855,0.5111,0.0488
TOYOTA,AYGO 5-DØRS,4,1,10055,0.7681,0.0227
TOYOTA,AYGO 5-DØRS,4,2,45904,0.6651,0.1383
TOYOTA,AYGO 5-DØRS,4,3,67157,0.5641,0.2841
TOYOTA,AYGO 5-DØRS,4,4,40093,0.504,0.2883
TOYOTA,AYGO 5-DØRS,4,5,11517,0.4732,0.167
TOYOTA,AYGO 5-DØRS,4,6,2701,0.4569,0.0996
TOYOTA,COROLLA,1,1,16906,0.9097,0.3006
TOYOTA,COROLLA,1,2,25846,0.8888,0.5074
TOYOTA,COROLLA,1,3,11481,0.8872,0.1467
TOYOTA,COROLLA,1,4,5734,0.8828,0.0315
TOYOTA,COROLLA,1,5,3237,0.8638,0.0089
TOYOTA,COROLLA,1,6,3479,0.8523,0.0049
TOYOTA,COROLLA,3,1+2,125,0.76,0.2657
TOYOTA,COROLLA,3,3,284,0.7183,0.3476
TOYOTA,COROLLA,3,4,274,0.6825,0.2389
TOYOTA,COROLLA,3,5+6,197,0.5939,0.1479
TOYOTA,COROLLA,4,1,790,0.8051,0.0227
TOYOTA,COROLLA,4,2,6579,0.7484,0.1383
TOYOTA,COROLLA,4,3,15440,0.6687,0.2841
TOYOTA,COROLLA,4,4,18926,0.6068,0.2883
TOYOTA,COROLLA,4,5,12573,0.5664,0.167
TOYOTA,COROLLA,4,6,7756,0.5447,0.0996
